n,omega_profile,dmu_mcwf,Delta_mu,K_layers,Gamma,p_jump,Ntraj,dS_hor_avg,dQ_avg,dQ_in,S_ens,dS_ens,jump_rate_emp,Lambda_w,Lambda_unw,Coh_ptr_w,layer_mean
0,constant,0.03,2.0,64,0.10400891292246453,0.003120267387673936,300,0.028557208129710705,-0.0026100129589227833,0.0026100129589227833,0.022340379843481445,0.022340379843480106,0.0033333333333333335,0.036706794303854824,0.2919444807567538,0.015202706307213251,0.21333333333333335
1,constant,0.03,2.0,64,0.10400891292246453,0.003120267387673936,300,0.08567162438913212,-0.00783003887676835,0.00783003887676835,0.07081055490819943,0.048470175064717985,0.01,0.03670679430385482,0.2890152719197294,0.015202706307213251,0.8533333333333334
2,constant,0.03,2.0,64,0.10400891292246453,0.003120267387673936,300,0.05711441625942141,-0.005220025917845566,0.005220025917845566,0.09803911327973004,0.027228558371530612,0.006666666666666667,0.03670679430385481,0.2870624660283798,0.015202706307213248,1.28
3,constant,0.03,2.0,64,0.10400891292246453,0.003120267387673936,300,0.0,0.0,-0.0,0.09803911327973004,0.0,0.0,0.03670679430385481,0.2870624660283798,0.015202706307213248,1.28
4,constant,0.03,2.0,64,0.10400891292246453,0.003120267387673936,300,0.0,0.0,-0.0,0.09803911327973004,0.0,0.0,0.03670679430385481,0.2870624660283798,0.015202706307213248,1.28
5,constant,0.03,2.0,64,0.10400891292246453,0.003120267387673936,300,0.028557208129710705,-0.0026100129589227837,0.0026100129589227837,0.11074265637157814,0.012703543091848096,0.0033333333333333335,0.03670679430385481,0.28608606308270507,0.015202706307213248,1.4933333333333334
6,constant,0.03,2.0,64,0.10400891292246453,0.003120267387673936,300,0.028557208129710705,-0.002610012958922783,0.002610012958922783,0.12295699933694655,0.012214342965368413,0.0033333333333333335,0.03670679430385481,0.2851096601370303,0.015202706307213251,1.7066666666666668
7,constant,0.03,2.0,64,0.10400891292246453,0.003120267387673936,300,0.0,0.0,-0.0,0.12295699933694655,0.0,0.0,0.03670679430385481,0.2851096601370303,0.015202706307213251,1.7066666666666668
8,constant,0.03,2.0,64,0.10400891292246453,0.003120267387673936,300,0.0,0.0,-0.0,0.12295699933694655,0.0,0.0,0.03670679430385481,0.2851096601370303,0.015202706307213251,1.7066666666666668
9,constant,0.03,2.0,64,0.10400891292246453,0.003120267387673936,300,0.028557208129710705,-0.002610012958922783,0.002610012958922783,0.13474216817976695,0.011785168842820395,0.0033333333333333335,0.03670679430385482,0.2841332571913556,0.015202706307213251,1.92
