mu1,mu2,nx,alpha1_val,alpha2_val,max_abs_spatial_err,max_abs_antisym_err,max_abs_angle_err,rmse_angle,r2_angle,ratio_mean,ratio_std
1.0,2.0,96,0.3246028620919288,0.5484802196814305,5.551115123125783e-17,0.0,8.326672684688674e-17,4.261136661767943e-17,1.0,0.24689991480826518,4.630996278650586e-13
