profile,a_1_over_Teff,b,R2,Teff,mean_jump_rate,mean_Lambda_w,mean_Coh_ptr_w
constant,-8.156365893946978,0.0006382233820953196,0.9658488425078801,-0.12260362188289302,0.004043209876543209,-0.03767075497821119,0.03763527898594259
