profile,a_1_over_Teff,b,R2,Teff,mean_jump_rate,mean_Lambda_w,mean_Coh_ptr_w
oscillating,-1.185377722234393,0.026584053583158556,0.009736763801052817,-0.8436129524309239,0.00324074074074074,0.04158007454688205,0.0827308653133211
