profile,scale,phi_total,phi_target,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
constant,-0.19974671348273074,-0.5451230376931802,-0.5451230376931795,-0.017140365227895284,-0.017140365227895284,0.0,0.0
gaussian,-0.6214116618668248,-0.5451230376931795,-0.5451230376931795,-0.017140365227895263,-0.017140365227895263,0.0,0.0
oscillating,1.4850830670314505,-0.5451230376931796,-0.5451230376931795,-0.017140365227895277,-0.017140365227895266,6.0724148625030885e-16,6.072414862503088e-14
