n,omega_profile,dmu_mcwf,Delta_mu,K_layers,Gamma,p_jump,Ntraj,dS_hor_avg,dQ_avg,dQ_in,S_ens,dS_ens,jump_rate_emp,Lambda_w,Lambda_unw,Coh_ptr_w,layer_mean
0,oscillating,0.03,2.0,48,0.15876473094940033,0.00476294192848201,360,0.0,0.0,-0.0,1.573418536314312e-15,0.0,0.0,-0.032389675948355,-0.32381100802391216,0.034459451134752614,0.0
1,oscillating,0.03,2.0,48,0.15876473094940033,0.00476294192848201,360,0.055818032085503906,-0.0004744061770710628,0.0004744061770710628,0.06104703803959513,0.061047038039593556,0.011111111111111112,-0.032389675948355,-0.3202131079347576,0.034459451134752614,0.5333333333333333
2,oscillating,0.03,2.0,48,0.15876473094940033,0.00476294192848201,360,0.013954508021375977,0.005334435017162167,-0.005334435017162167,0.08014016281612497,0.019093124776529843,0.002777777777777778,-0.032389675948355,-0.31931363291246895,0.034459451134752614,0.6666666666666666
3,oscillating,0.03,2.0,48,0.15876473094940033,0.00476294192848201,360,0.027909016042751953,-0.0002372030885355311,0.0002372030885355311,0.1038435289145404,0.023703366098415432,0.005555555555555556,-0.032389675948355,-0.31751468286789164,0.034459451134752614,0.9333333333333333
4,oscillating,0.03,2.0,48,0.15876473094940033,0.00476294192848201,360,0.027909016042751953,-0.0002372030885355314,0.0002372030885355314,0.12562765153360786,0.021784122619067453,0.005555555555555556,-0.032389675948355,-0.31571573282331433,0.034459451134752614,1.2
5,oscillating,0.03,2.0,48,0.15876473094940033,0.00476294192848201,360,0.027909016042751953,-0.0002372030885355311,0.0002372030885355311,0.14597638762075044,0.020348736087142577,0.005555555555555556,-0.032389675948354985,-0.31391678277873697,0.034459451134752614,1.4666666666666666
6,oscillating,0.03,2.0,48,0.15876473094940033,0.00476294192848201,360,0.027909016042751953,-0.00023720308853553078,0.00023720308853553078,0.1651746468973358,0.01919825927658536,0.005555555555555556,-0.032389675948354985,-0.31211783273415966,0.034459451134752614,1.7333333333333334
7,oscillating,0.03,2.0,48,0.15876473094940033,0.00476294192848201,360,0.04186352406412793,0.0050972319286266355,-0.0050972319286266355,0.1985656228052048,0.03339097590786899,0.008333333333333333,-0.032389675948355,-0.30941940766729387,0.034459451134752614,2.1333333333333333
8,oscillating,0.03,2.0,48,0.15876473094940033,0.00476294192848201,360,0.0,0.0,-0.0,0.1985656228052048,0.0,0.0,-0.032389675948355,-0.30941940766729387,0.034459451134752614,2.1333333333333333
9,oscillating,0.03,2.0,48,0.15876473094940033,0.00476294192848201,360,0.013954508021375977,-0.00011860154426776601,0.00011860154426776601,0.2073579460180171,0.008792323212812314,0.002777777777777778,-0.03238967594835499,-0.3085199326450051,0.034459451134752614,2.2666666666666666
