K_layers,dmu,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
4,0.23084218462464298,0.0689597975642262,0.0689597975642262,0.0,0.0
8,0.11542109231232149,0.06895979756422621,0.0689597975642262,2.01244613499468e-16,2.01244613499468e-14
16,0.057710546156160746,0.0689597975642262,0.0689597975642262,0.0,0.0
32,0.028855273078080373,0.0689597975642262,0.0689597975642262,0.0,0.0
64,0.014427636539040186,0.06895979756422618,0.0689597975642262,2.01244613499468e-16,2.01244613499468e-14
128,0.007213818269520093,0.0689597975642262,0.0689597975642262,0.0,0.0
