K_layers,dmu,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
4,0.28271692280651206,0.15880568055250655,0.15880568055250652,1.7477696968435464e-16,1.7477696968435463e-14
8,0.14135846140325603,0.15880568055250655,0.15880568055250652,1.7477696968435464e-16,1.7477696968435463e-14
16,0.07067923070162802,0.15880568055250655,0.15880568055250652,1.7477696968435464e-16,1.7477696968435463e-14
32,0.03533961535081401,0.1588056805525065,0.15880568055250652,1.7477696968435464e-16,1.7477696968435463e-14
64,0.017669807675407004,0.15880568055250655,0.15880568055250652,1.7477696968435464e-16,1.7477696968435463e-14
128,0.008834903837703502,0.15880568055250666,0.15880568055250652,8.738848484217732e-16,8.738848484217733e-14
