angle_deg,Lambda_matter_plus,Lambda_matter_analytic,angle_error
0.0,0.0,0.0,0.0
2.0454545454545454,0.02842845546221204,0.028428455462212048,-6.938893903907228e-18
4.090909090909091,0.05682068315956033,0.05682068315956035,-2.0816681711721685e-17
6.136363636363636,0.08514050149398567,0.08514050149398568,-1.3877787807814457e-17
8.181818181818182,0.11335182114220536,0.11335182114220538,-1.3877787807814457e-17
10.227272727272728,0.14141869104609486,0.14141869104609492,-5.551115123125783e-17
12.272727272727272,0.1693053442268716,0.16930534422687163,-2.7755575615628914e-17
14.318181818181818,0.19697624336469724,0.1969762433646973,-5.551115123125783e-17
16.363636363636363,0.22439612608561457,0.22439612608561463,-5.551115123125783e-17
18.40909090909091,0.2515300498981075,0.25153004989810757,-5.551115123125783e-17
20.454545454545457,0.27834343672201917,0.27834343672201917,0.0
22.5,0.3048021169530826,0.3048021169530827,-5.551115123125783e-17
24.545454545454543,0.33087237300691186,0.3308723730069119,-5.551115123125783e-17
26.590909090909093,0.3565209822869606,0.35652098228696066,-5.551115123125783e-17
28.636363636363637,0.3817152595216946,0.38171525952169466,-5.551115123125783e-17
30.681818181818183,0.4064230984170245,0.4064230984170247,-1.6653345369377348e-16
32.72727272727273,0.43061301257092005,0.43061301257092016,-1.1102230246251565e-16
34.77272727272727,0.454254175598064,0.4542541755980642,-1.6653345369377348e-16
36.81818181818182,0.47731646041341724,0.47731646041341735,-1.1102230246251565e-16
38.86363636363637,0.4997704776246284,0.49977047762462856,-1.6653345369377348e-16
40.909090909090914,0.5215876129843687,0.5215876129843688,-1.1102230246251565e-16
42.95454545454546,0.5427400638548598,0.54274006385486,-1.1102230246251565e-16
45.0,0.563200874638129,0.5632008746381291,-1.1102230246251565e-16
47.04545454545455,0.5829439711268396,0.5829439711268397,-1.1102230246251565e-16
49.090909090909086,0.6019441937319235,0.6019441937319236,-1.1102230246251565e-16
51.13636363636364,0.6201773295446698,0.6201773295446699,-1.1102230246251565e-16
53.18181818181819,0.6376201431924133,0.6376201431924136,-2.220446049250313e-16
55.22727272727273,0.6542504064485021,0.6542504064485022,-1.1102230246251565e-16
57.27272727272727,0.6700469265588073,0.6700469265588074,-1.1102230246251565e-16
59.31818181818182,0.6849895732486829,0.684989573248683,-1.1102230246251565e-16
61.36363636363637,0.6990593043759539,0.699059304375954,-1.1102230246251565e-16
63.409090909090914,0.7122381901972457,0.7122381901972458,-1.1102230246251565e-16
65.45454545454545,0.7245094362167287,0.7245094362167288,-1.1102230246251565e-16
67.5,0.7358574045881623,0.7358574045881625,-2.220446049250313e-16
69.54545454545455,0.7462676340429635,0.7462676340429636,-1.1102230246251565e-16
71.5909090909091,0.7557268583189051,0.7557268583189054,-3.3306690738754696e-16
73.63636363636364,0.7642230230659607,0.7642230230659609,-2.220446049250313e-16
75.68181818181819,0.7717453012077486,0.7717453012077488,-1.1102230246251565e-16
77.72727272727273,0.7782841067390027,0.7782841067390031,-3.3306690738754696e-16
79.77272727272728,0.7838311069414866,0.7838311069414868,-2.220446049250313e-16
81.81818181818183,0.7883792330027806,0.7883792330027807,-1.1102230246251565e-16
83.86363636363637,0.7919226890244145,0.7919226890244149,-3.3306690738754696e-16
85.90909090909092,0.7944569594078636,0.7944569594078639,-2.220446049250313e-16
87.95454545454545,0.7959788146089944,0.7959788146089947,-2.220446049250313e-16
90.0,0.7964863152536314,0.7964863152536316,-1.1102230246251565e-16
