K_layers,dmu,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
4,0.2177388046928073,0.3293214083737651,0.32932140837376517,1.685622307562069e-16,1.685622307562069e-14
8,0.10886940234640365,0.3293214083737651,0.32932140837376517,1.685622307562069e-16,1.685622307562069e-14
16,0.05443470117320182,0.3293214083737651,0.32932140837376517,1.685622307562069e-16,1.685622307562069e-14
32,0.02721735058660091,0.32932140837376517,0.32932140837376517,0.0,0.0
64,0.013608675293300456,0.32932140837376517,0.32932140837376517,0.0,0.0
128,0.006804337646650228,0.32932140837376517,0.32932140837376517,0.0,0.0
