profile,a_1_over_Teff,b,R2,Teff,mean_jump_rate,mean_Lambda_w,mean_Coh_ptr_w
constant,0.5496580277445707,0.023807132520387218,0.003540033911669016,1.8193130083141544,0.0043055555555555555,-0.0085005752587502,0.10257175666845422
