mu1,mu2,nx,alpha1_val,alpha2_val,max_abs_spatial_err,max_abs_antisym_err,max_abs_angle_err,rmse_angle,r2_angle,ratio_mean,ratio_std
1.0,2.0,128,0.2376402455330629,0.6535607927827302,2.220446049250313e-16,0.0,3.3306690738754696e-16,1.9376660559074565e-16,1.0,0.7895645069502847,7.245428197856389e-13
