angle_deg,state,tr_F_rho_real
0.0,ket_0,0.16171407785224412
0.0,ket_1,0.16171407785224412
0.0,ket_plus,0.1617140778522441
0.0,ket_minus,0.1617140778522441
0.0,ket_plus_i,-0.026433039069201664
0.0,ket_minus_i,0.3498611947736898
15.0,ket_0,0.16171407785224412
15.0,ket_1,0.16171407785224412
15.0,ket_plus,0.2755489869788718
15.0,ket_minus,0.04787916872561636
15.0,ket_plus_i,-0.04141968916835645
15.0,ket_minus_i,0.3648478448728446
30.0,ket_0,0.16171407785224412
30.0,ket_1,0.16171407785224412
30.0,ket_plus,0.38162623516960187
30.0,ket_minus,-0.05819807946511369
30.0,ket_plus_i,-0.0853583240281737
30.0,ket_minus_i,0.4087864797326619
45.0,ket_0,0.16171407785224412
45.0,ket_1,0.16171407785224412
45.0,ket_plus,0.47271683326117714
45.0,ket_minus,-0.14928867755668898
45.0,ket_plus_i,-0.1552545982949842
45.0,ket_minus_i,0.47868275399947235
60.0,ket_0,0.16171407785224412
60.0,ket_1,0.16171407785224412
60.0,ket_plus,0.5426131075279876
60.0,ket_minus,-0.21918495182349945
60.0,ket_plus_i,-0.2463451963865594
60.0,ket_minus_i,0.5697733520910476
75.0,ket_0,0.16171407785224412
75.0,ket_1,0.16171407785224412
75.0,ket_plus,0.5865517423878049
75.0,ket_minus,-0.26312358668331676
75.0,ket_plus_i,-0.35242244457728955
75.0,ket_minus_i,0.6758506002817778
90.0,ket_0,0.16171407785224412
90.0,ket_1,0.16171407785224412
90.0,ket_plus,0.6015383924869597
90.0,ket_minus,-0.27811023678247154
90.0,ket_plus_i,-0.4662573537039173
90.0,ket_minus_i,0.7896855094084055
