mu1,mu2,nx,alpha1_val,alpha2_val,max_abs_spatial_err,max_abs_antisym_err,max_abs_angle_err,rmse_angle,r2_angle,ratio_mean,ratio_std
1.0,2.0,320,0.6355635839098077,0.8611047864119542,1.1102230246251565e-16,0.0,1.6653345369377348e-16,9.96855928080179e-17,1.0,0.49198075244544953,3.400333841168308e-13
