profile,a_1_over_Teff,b,R2,Teff,mean_jump_rate,mean_Lambda_w,mean_Coh_ptr_w
gaussian,-1.6751282542006702,0.025749025502961174,0.012325528292288057,-0.596969215636074,0.0033024691358024692,0.0009792979097657253,0.10422013627063019
