angle_deg,state,tr_F_rho_real
0.0,ket_0,0.34874552701539674
0.0,ket_1,0.34874552701539674
0.0,ket_plus,0.3487455270153967
0.0,ket_minus,0.3487455270153967
0.0,ket_plus_i,0.3703869868935483
0.0,ket_minus_i,0.32710406713724505
15.0,ket_0,0.34874552701539674
15.0,ket_1,0.34874552701539674
15.0,ket_plus,0.48264724575428125
15.0,ket_minus,0.21484380827651206
15.0,ket_plus_i,0.35275849119032915
15.0,ket_minus_i,0.3447325628404642
30.0,ket_0,0.34874552701539674
30.0,ket_1,0.34874552701539674
30.0,ket_plus,0.6074237836441637
30.0,ket_minus,0.09006727038662964
30.0,ket_plus_i,0.3010743569303795
30.0,ket_minus_i,0.3964166971004139
45.0,ket_0,0.34874552701539674
45.0,ket_1,0.34874552701539674
45.0,ket_plus,0.714571825830827
45.0,ket_minus,-0.0170807718000337
45.0,ket_plus_i,0.21885677245144455
45.0,ket_minus_i,0.47863428157934884
60.0,ket_0,0.34874552701539674
60.0,ket_1,0.34874552701539674
60.0,ket_plus,0.7967894103097619
60.0,ket_minus,-0.09929835627896863
60.0,ket_plus_i,0.11170873026478129
60.0,ket_minus_i,0.585782323766012
75.0,ket_0,0.34874552701539674
75.0,ket_1,0.34874552701539674
75.0,ket_plus,0.8484735445697117
75.0,ket_minus,-0.15098249053891832
75.0,ket_plus_i,-0.013067807625101291
75.0,ket_minus_i,0.7105588616558947
90.0,ket_0,0.34874552701539674
90.0,ket_1,0.34874552701539674
90.0,ket_plus,0.8661020402729308
90.0,ket_minus,-0.1686109862421375
90.0,ket_plus_i,-0.1469695263639858
90.0,ket_minus_i,0.8444605803947791
