boot_id,intercept,coef_lm_w1_times_delta_alpha,coef_delta_alpha,coef_lambda_w_g2_mean
40,3.408299891492872,6.2357175570093055,-10.387384825345677,-14.158404943573045
41,1.5953537607755286,-1.4876561671710369,-1.8395702967841694,3.873283436176043
42,2.601260887743715,2.7133539856226983,-6.351846369759803,-10.676839044503923
43,1.2789211737459165,-3.2200536888234548,0.24729278998067028,-1.8608189439385643
44,1.5820975919312419,-2.681840710845353,-0.43420156758795087,8.642798762579774
45,1.8319351794842897,2.6798118897173078,-5.2469392806264405,0.6634474186114528
46,2.510778474252744,0.21206743257564115,-4.251757184851219,-15.167603952463889
47,2.8588464053485345,3.5450903827440077,-7.556141609605014,-18.433715078146367
48,2.0672442325815132,4.934705366694671,-7.349359458220728,13.48307310289557
49,1.7136681896917314,-0.43039621602288497,-2.613631826394041,22.750861314196438
50,0.1166659267356111,-7.557363847164169,5.544596024882896,12.091215555408004
51,1.4350844210064504,1.2273497507898898,-3.048641624380817,12.073502292387355
52,2.2473130265772565,3.7456295786629603,-6.593749563192956,4.01116505778499
53,2.5930040546541786,0.3506036987094212,-4.730467979648151,-14.60454701373696
54,1.6129122670651665,-2.3722086103972315,-0.8418600472057165,13.841180995602391
55,2.7905046618869633,3.072982444458759,-6.868367319882066,2.6948132504153164
56,3.229569815606596,6.729648438799179,-10.304655770333577,-4.094167949135936
57,2.0575683315933126,-0.14001721526326058,-3.134210348884332,-4.344753731209905
58,2.014088184309524,-2.0923813835745175,-1.8030628123325463,-8.617955248709823
59,2.1262017925594527,2.3499070109904747,-5.6065763979040435,-10.140791023706173
60,1.3156790017650533,-2.9890355223305716,0.27821401980017896,3.774276697568621
61,1.4198804433210395,-0.5711959797475644,-1.8770878718324624,11.794164501100196
62,2.6168080106637848,-0.25200031370845405,-4.102318144397874,-6.9827271179834485
63,2.0702466441781437,1.518229826829348,-4.447431243976763,7.3293104671131
64,2.2052872901907934,0.05239120861291254,-4.221934043659461,-13.151972834927347
65,1.8863772851072702,1.575585107921313,-4.272538837729856,20.960283476271943
66,1.6957986756753622,-0.8830618369636284,-2.006172659657924,17.678522896136673
67,1.0351457639252202,-0.39661673893858157,-1.3060900508266018,16.991432989447283
68,0.9993716067831553,-0.6736000798619332,-1.2358898074148361,10.05061097968236
69,2.8446223305194067,3.612845847761602,-7.371059409369598,-12.092540575865467
70,2.6077737348621577,-0.7859242110226496,-4.282131539056744,-14.351011792472022
71,2.584387538066717,2.7803789856255428,-6.261185348284773,-1.8253490648939283
72,1.9133737799995332,1.5825348939898394,-4.266830955978953,3.6995906277647386
73,1.8145343300883061,1.5956514454400565,-4.376427438777818,-0.5271628267765097
74,2.9661630282544382,6.396828389335867,-9.846786957465218,2.373674806694953
75,1.9653635628194093,-2.0997347639755013,-1.6913895695878431,3.342251915834613
76,2.283567947432758,1.6007211224679403,-4.7414793499432255,0.045860031575204276
77,1.4262033837865,2.081408912327931,-4.251672303572115,9.509509671274625
78,2.1594875096890713,2.9888503327886755,-6.067402586503694,-2.7791884159601667
