mu1,mu2,nx,alpha1_val,alpha2_val,max_abs_spatial_err,max_abs_antisym_err,max_abs_angle_err,rmse_angle,r2_angle,ratio_mean,ratio_std
1.0,2.0,120,0.1598772202914083,0.8374738640541048,2.220446049250313e-16,0.0,2.220446049250313e-16,1.0002151409287034e-16,1.0,0.7186139156700815,6.934414396904233e-13
