seed,k_layers,mu_min,mu_max,d0,growth,holo_growth,d_max,mix_pure,weight_mode,lambda_raw_unreg,lambda_cut_unreg,lambda_raw_reg,lambda_cut_reg,trace_raw_max,trace_cut_max,dyn_norm_raw_mean,dyn_norm_cut_mean,mean_d_raw,mean_d_eff,max_d_raw,max_d_eff,mean_cut_fraction,resolution_std_raw_unreg,resolution_std_cut_reg,resolution_std_raw_reg,resolution_relspan_raw_unreg,resolution_relspan_cut_reg,resolution_stability_gain,pass_trace_1e-11,pass_stability_gain_gt_1,pass_all
20270236,12,0.0,4.5,6,0.895639057752795,0.4061631030361856,128,0.49973969501225196,inv_dim,-0.0790998033267393,-0.10558244747223199,-0.008842933142447938,-0.014818362876075642,7.63137400938349e-17,4.9461203013233274e-17,0.7446941095682217,0.403986950081735,61.333333333333336,17.583333333333332,128.0,37.0,0.5554033314449981,0.06793293580932884,0.009407839389274334,0.006936069039293423,9.956546778096193,8.08977318613171,7.22088600776608,True,True,True
