mu1,mu2,nx,alpha1_val,alpha2_val,max_abs_spatial_err,max_abs_antisym_err,max_abs_angle_err,rmse_angle,r2_angle,ratio_mean,ratio_std
1.0,2.0,120,0.3147626609222433,0.6549897237517672,2.220446049250313e-16,0.0,1.1102230246251565e-16,4.5975081445985406e-17,1.0,0.5779306645741604,5.576453288115354e-13
