profile,scale,phi_total,phi_target,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
constant,1.0047412543512464,2.349594842209625,2.349594842209622,0.07109201194585149,0.07109201194585148,1.9520882062508698e-16,1.9520882062508698e-14
gaussian,2.6803964966544407,2.3495948422096213,2.349594842209622,0.07109201194585175,0.07109201194585174,1.9520882062508624e-16,1.9520882062508626e-14
oscillating,-4.702654573884599,2.3495948422096204,2.349594842209622,0.07109201194585181,0.0710920119458518,1.952088206250861e-16,1.952088206250861e-14
