mu1,mu2,nx,alpha1_val,alpha2_val,max_abs_spatial_err,max_abs_antisym_err,max_abs_angle_err,rmse_angle,r2_angle,ratio_mean,ratio_std
1.0,2.0,120,0.14338295825519826,0.8678454552250368,2.220446049250313e-16,0.0,2.220446049250313e-16,1.1654966597552403e-16,1.0,0.7813775389994764,7.539743350654382e-13
