angle_deg,state,tr_F_rho_real
0.0,ket_0,0.1478880924923225
0.0,ket_1,0.1478880924923225
0.0,ket_plus,0.14788809249232246
0.0,ket_minus,0.14788809249232246
0.0,ket_plus_i,-0.10832367344098096
0.0,ket_minus_i,0.4040998584256259
15.0,ket_0,0.1478880924923225
15.0,ket_1,0.1478880924923225
15.0,ket_plus,0.2393924272984108
15.0,ket_minus,0.05638375768623412
15.0,ket_plus_i,-0.12037044765827573
15.0,ket_minus_i,0.4161466326429206
30.0,ket_0,0.1478880924923225
30.0,ket_1,0.1478880924923225
30.0,ket_plus,0.3246608929055273
30.0,ket_minus,-0.028884707920882376
30.0,ket_plus_i,-0.15568980255548723
30.0,ket_minus_i,0.4514659875401321
45.0,ket_0,0.1478880924923225
45.0,ket_1,0.1478880924923225
45.0,ket_plus,0.397882584295349
45.0,ket_minus,-0.10210639931070409
45.0,ket_plus_i,-0.21187478246436411
45.0,ket_minus_i,0.5076509674490091
60.0,ket_0,0.1478880924923225
60.0,ket_1,0.1478880924923225
60.0,ket_plus,0.45406756420422584
60.0,ket_minus,-0.15829137921958095
60.0,ket_plus_i,-0.2850964738541858
60.0,ket_minus_i,0.5808726588388307
75.0,ket_0,0.1478880924923225
75.0,ket_1,0.1478880924923225
75.0,ket_plus,0.4893869191014374
75.0,ket_minus,-0.19361073411679247
75.0,ket_plus_i,-0.37036493946130233
75.0,ket_minus_i,0.6661411244459473
90.0,ket_0,0.1478880924923225
90.0,ket_1,0.1478880924923225
90.0,ket_plus,0.5014336933187322
90.0,ket_minus,-0.20565750833408725
90.0,ket_plus_i,-0.46186927426739066
90.0,ket_minus_i,0.7576454592520356
