profile,scale,phi_total,phi_target,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
constant,-0.5042032094016967,-1.7500283647931087,-1.7500283647931132,-0.9207349211759487,-0.9207349211759486,1.2058009304210984e-16,1.2058009304210983e-14
gaussian,-1.994745183038791,-1.7500283647931132,-1.7500283647931132,-0.9207349211759475,-0.9207349211759479,4.823203721684396e-16,4.8232037216843966e-14
oscillating,-5.721645171379406,-1.750028364793114,-1.7500283647931132,-0.920734921175947,-0.9207349211759478,8.440606512947695e-16,8.440606512947695e-14
