angle_deg,state,tr_F_rho_real
0.0,ket_0,0.38468191826856235
0.0,ket_1,0.38468191826856235
0.0,ket_plus,0.38468191826856224
0.0,ket_minus,0.38468191826856224
0.0,ket_plus_i,0.39137436588675867
0.0,ket_minus_i,0.3779894706503658
15.0,ket_0,0.38468191826856235
15.0,ket_1,0.38468191826856235
15.0,ket_plus,0.5163562314187936
15.0,ket_minus,0.25300760511833087
15.0,ket_plus_i,0.3740391136924258
15.0,ket_minus_i,0.39532472284469866
30.0,ket_0,0.38468191826856235
30.0,ket_1,0.38468191826856235
30.0,ket_plus,0.6390571577299278
30.0,ket_minus,0.13030667880719676
30.0,ket_plus_i,0.32321472589861233
30.0,ket_minus_i,0.44614911063851215
45.0,ket_0,0.38468191826856235
45.0,ket_1,0.38468191826856235
45.0,ket_plus,0.7444228318467291
45.0,ket_minus,0.02494100469039542
45.0,ket_plus_i,0.24236480054219448
45.0,ket_minus_i,0.52699903599493
60.0,ket_0,0.38468191826856235
60.0,ket_1,0.38468191826856235
60.0,ket_plus,0.825272757203147
60.0,ket_minus,-0.055908920666022426
60.0,ket_plus_i,0.1369991264253932
60.0,ket_minus_i,0.6323647101117313
75.0,ket_0,0.38468191826856235
75.0,ket_1,0.38468191826856235
75.0,ket_plus,0.8760971449969605
75.0,ket_minus,-0.10673330845983596
75.0,ket_plus_i,0.014298200114258919
75.0,ket_minus_i,0.7550656364228656
90.0,ket_0,0.38468191826856235
90.0,ket_1,0.38468191826856235
90.0,ket_plus,0.8934323971912933
90.0,ket_minus,-0.12406856065416881
90.0,ket_plus_i,-0.1173761130359724
90.0,ket_minus_i,0.8867399495730969
