angle_deg,state,tr_F_rho_real
0.0,ket_0,0.5124039277751479
0.0,ket_1,0.5124039277751479
0.0,ket_plus,0.5124039277751478
0.0,ket_minus,0.5124039277751478
0.0,ket_plus_i,0.2870580459393651
0.0,ket_minus_i,0.7377498096109304
15.0,ket_0,0.5124039277751479
15.0,ket_1,0.5124039277751479
15.0,ket_plus,0.5616352830255068
15.0,ket_minus,0.46317257252478866
15.0,ket_plus_i,0.28057661506104303
15.0,ket_minus_i,0.7442312404892525
30.0,ket_0,0.5124039277751479
30.0,ket_1,0.5124039277751479
30.0,ket_plus,0.6075116027742152
30.0,ket_minus,0.41729625277608023
30.0,ket_plus_i,0.2615740212293633
30.0,ket_minus_i,0.7632338343209322
45.0,ket_0,0.5124039277751479
45.0,ket_1,0.5124039277751479
45.0,ket_plus,0.6469064916446016
45.0,ket_minus,0.37790136390569395
45.0,ket_plus_i,0.23134525981068393
45.0,ket_minus_i,0.7934625957396115
60.0,ket_0,0.5124039277751479
60.0,ket_1,0.5124039277751479
60.0,ket_plus,0.677135253063281
60.0,ket_minus,0.3476726024870145
60.0,ket_plus_i,0.1919503709402976
60.0,ket_minus_i,0.8328574846099979
75.0,ket_0,0.5124039277751479
75.0,ket_1,0.5124039277751479
75.0,ket_plus,0.6961378468949607
75.0,ket_minus,0.3286700086553348
75.0,ket_plus_i,0.14607405119158912
75.0,ket_minus_i,0.8787338043587064
90.0,ket_0,0.5124039277751479
90.0,ket_1,0.5124039277751479
90.0,ket_plus,0.7026192777732828
90.0,ket_minus,0.3221885777770127
90.0,ket_plus_i,0.09684269594123007
90.0,ket_minus_i,0.9279651596090654
