angle_deg,state,tr_F_rho_real
0.0,ket_0,0.22690274372585995
0.0,ket_1,0.22690274372585995
0.0,ket_plus,0.2269027437258599
0.0,ket_minus,0.2269027437258599
0.0,ket_plus_i,0.07666469590759092
0.0,ket_minus_i,0.37714079154412883
15.0,ket_0,0.22690274372585995
15.0,ket_1,0.22690274372585995
15.0,ket_plus,0.33452257503971344
15.0,ket_minus,0.11928291241200632
15.0,ket_plus_i,0.062496276325187866
15.0,ket_minus_i,0.39130921112653194
30.0,ket_0,0.22690274372585995
30.0,ket_1,0.22690274372585995
30.0,ket_plus,0.4348082926997082
30.0,ket_minus,0.018997194752011583
30.0,ket_plus_i,0.02095657195809908
30.0,ket_minus_i,0.4328489154936207
45.0,ket_0,0.22690274372585995
45.0,ket_1,0.22690274372585995
45.0,ket_plus,0.5209255907772998
45.0,ket_minus,-0.0671201033255801
45.0,ket_plus_i,-0.045123554988665715
45.0,ket_minus_i,0.4989290424403855
60.0,ket_0,0.22690274372585995
60.0,ket_1,0.22690274372585995
60.0,ket_plus,0.5870057177240646
60.0,ket_minus,-0.1332002302723449
60.0,ket_plus_i,-0.13124085306625738
60.0,ket_minus_i,0.5850463405179771
75.0,ket_0,0.22690274372585995
75.0,ket_1,0.22690274372585995
75.0,ket_plus,0.6285454220911535
75.0,ket_minus,-0.1747399346394337
75.0,ket_plus_i,-0.23152657072625216
75.0,ket_minus_i,0.6853320581779719
90.0,ket_0,0.22690274372585995
90.0,ket_1,0.22690274372585995
90.0,ket_plus,0.6427138416735566
90.0,ket_minus,-0.18890835422183677
90.0,ket_plus_i,-0.33914640204010577
90.0,ket_minus_i,0.7929518894918255
