K_layers,dmu,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
4,0.6404114176531639,0.8264542179307999,0.8264542179308,1.3433569586042278e-16,1.3433569586042279e-14
8,0.32020570882658195,0.8264542179308,0.8264542179308,0.0,0.0
16,0.16010285441329097,0.8264542179308,0.8264542179308,0.0,0.0
32,0.08005142720664549,0.8264542179308001,0.8264542179308,1.3433569586042278e-16,1.3433569586042279e-14
64,0.04002571360332274,0.8264542179307998,0.8264542179308,2.6867139172084557e-16,2.6867139172084558e-14
128,0.02001285680166137,0.8264542179307999,0.8264542179308,1.3433569586042278e-16,1.3433569586042279e-14
