profile,a_1_over_Teff,b,R2,Teff,mean_jump_rate,mean_Lambda_w,mean_Coh_ptr_w
oscillating,-2.4259557522724906,0.019669851994214338,0.011901651190705853,-0.4122086724225121,0.002438271604938272,-0.021859981203619407,0.04267346666189941
