K_layers,dmu,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
4,0.3755210282775983,0.07276536808606439,0.07276536808606437,1.9071968125551286e-16,1.9071968125551287e-14
8,0.18776051413879916,0.07276536808606437,0.07276536808606437,0.0,0.0
16,0.09388025706939958,0.07276536808606439,0.07276536808606437,1.9071968125551286e-16,1.9071968125551287e-14
32,0.04694012853469979,0.07276536808606437,0.07276536808606437,0.0,0.0
64,0.023470064267349895,0.0727653680860644,0.07276536808606437,3.814393625110257e-16,3.8143936251102574e-14
128,0.011735032133674947,0.07276536808606442,0.07276536808606437,5.721590437665387e-16,5.721590437665387e-14
