x,k,lambda_before,lambda_after,delta_lambda,abs_delta_lambda
3,6,-0.021114809138223334,-0.021114809138223323,1.0408340855860843e-17,1.0408340855860843e-17
10,7,-0.015288925284082933,-0.015288925284082933,0.0,0.0
4,0,0.0008976036277082433,0.0008976036277082433,0.0,0.0
4,7,0.005991148560958864,0.005991148560958837,-2.7755575615628914e-17,2.7755575615628914e-17
9,2,-0.03341404938452234,-0.03341404938452233,6.938893903907228e-18,6.938893903907228e-18
6,1,0.05222603412180793,0.05222603412180795,2.0816681711721685e-17,2.0816681711721685e-17
6,5,-0.3183690244606278,-0.3183690244606281,-2.7755575615628914e-16,2.7755575615628914e-16
8,6,0.02007492767464559,0.020074927674645613,2.42861286636753e-17,2.42861286636753e-17
0,4,-0.08519484807224953,-0.0851948480722496,-6.938893903907228e-17,6.938893903907228e-17
8,5,-0.04433864962285406,-0.04433864962285409,-2.7755575615628914e-17,2.7755575615628914e-17
7,3,-0.16426221877671615,-0.1642622187767162,-5.551115123125783e-17,5.551115123125783e-17
8,9,0.07615863644700864,0.07615863644700861,-2.7755575615628914e-17,2.7755575615628914e-17
3,9,-0.005259484647394612,-0.0052594846473946605,-4.85722573273506e-17,4.85722573273506e-17
11,4,-0.1927182199150318,-0.1927182199150318,0.0,0.0
5,8,0.0901088857329019,0.09010888573290181,-9.71445146547012e-17,9.71445146547012e-17
7,2,-0.12964006246484788,-0.12964006246484786,2.7755575615628914e-17,2.7755575615628914e-17
0,2,-0.09603269487983046,-0.09603269487983052,-5.551115123125783e-17,5.551115123125783e-17
10,4,0.08848985675129924,0.08848985675129921,-2.7755575615628914e-17,2.7755575615628914e-17
5,5,-0.12218377485073917,-0.12218377485073915,1.3877787807814457e-17,1.3877787807814457e-17
9,1,-0.07428239623008367,-0.07428239623008359,8.326672684688674e-17,8.326672684688674e-17
9,4,0.04957386974239284,0.04957386974239285,6.938893903907228e-18,6.938893903907228e-18
2,1,-0.18730823380210054,-0.1873082338021004,1.3877787807814457e-16,1.3877787807814457e-16
8,7,0.08566686888157714,0.08566686888157712,-1.3877787807814457e-17,1.3877787807814457e-17
7,7,0.06718674244727403,0.06718674244727402,-1.3877787807814457e-17,1.3877787807814457e-17
4,5,-0.05146090621383673,-0.051460906213836706,2.0816681711721685e-17,2.0816681711721685e-17
2,8,-0.08455165527831136,-0.08455165527831139,-2.7755575615628914e-17,2.7755575615628914e-17
