profile,a_1_over_Teff,b,R2,Teff,mean_jump_rate,mean_Lambda_w,mean_Coh_ptr_w
gaussian,0.11385256723521328,0.018128192987203768,0.00017579985851712276,8.783288987538189,0.003159722222222222,0.0002945853462013381,0.11186819038227229
