angle_deg,state,tr_F_rho_real
0.0,ket_0,0.6828783381629047
0.0,ket_1,0.6828783381629047
0.0,ket_plus,0.6828783381629046
0.0,ket_minus,0.6828783381629046
0.0,ket_plus_i,1.1291638315954535
0.0,ket_minus_i,0.23659284473035552
15.0,ket_0,0.6828783381629047
15.0,ket_1,0.6828783381629047
15.0,ket_plus,0.8814768979791578
15.0,ket_minus,0.48427977834665115
15.0,ket_plus_i,1.103017835178384
15.0,ket_minus_i,0.26273884114742513
30.0,ket_0,0.6828783381629047
30.0,ket_1,0.6828783381629047
30.0,ket_plus,1.0665412941435715
30.0,ket_minus,0.29921538218223764
30.0,ket_plus_i,1.0263616523746966
30.0,ket_minus_i,0.33939502395111254
45.0,ket_0,0.6828783381629047
45.0,ket_1,0.6828783381629047
45.0,ket_plus,1.2254596938909155
45.0,ket_minus,0.14029698243489352
45.0,ket_plus_i,0.9044192753621306
45.0,ket_minus_i,0.4613374009636785
60.0,ket_0,0.6828783381629047
60.0,ket_1,0.6828783381629047
60.0,ket_plus,1.3474020709034813
60.0,ket_minus,0.018354605422327697
60.0,ket_plus_i,0.7455008756147867
60.0,ket_minus_i,0.6202558007110224
75.0,ket_0,0.6828783381629047
75.0,ket_1,0.6828783381629047
75.0,ket_plus,1.4240582537071689
75.0,ket_minus,-0.058301577381359874
75.0,ket_plus_i,0.560436479450373
75.0,ket_minus_i,0.8053201968754361
90.0,ket_0,0.6828783381629047
90.0,ket_1,0.6828783381629047
90.0,ket_plus,1.4502042501242385
90.0,ket_minus,-0.08444757379842943
90.0,ket_plus_i,0.36183791963411965
90.0,ket_minus_i,1.0039187566916894
