seed,n_sites,n_cases,t_final,gamma_deph,eta0,intercept_max_abs_residual,coef_dt_max_abs_residual,coef_dmu_max_abs_residual,coef_dt_dmu_max_abs_residual,fit_r2_max_abs_residual,intercept_mean_abs_residual,coef_dt_mean_abs_residual,coef_dmu_mean_abs_residual,coef_dt_dmu_mean_abs_residual,fit_r2_mean_abs_residual,max_residual_overall,mean_residual_overall,intercept_abs,intercept_abs_tol,intercept_rel_tol,intercept_scaled_tol,pass_intercept_tol,pass_intercept_scaled_tol,pass_all
20270230,4,16,0.625,0.5949048312015786,1.4470460996034624,0.004698972315321502,1.5716947634065312,-0.009573135615197716,-2.241124772092201,0.9537557675776123,-0.00037116678884033087,0.12610705139606163,0.0002779482499650441,0.22518847489739227,0.9477051899694156,0.123664461858498,0.008113095022910365,0.004698972315321502,0.0005,0.08,0.00989315694867984,False,True,True
