profile,scale,phi_total,phi_target,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
constant,-0.296969871646584,-0.9377886025051013,-0.9377886025051021,-0.2181454586083301,-0.21814545860833018,3.817027747361352e-16,3.817027747361352e-14
gaussian,-1.068931484235212,-0.9377886025051025,-0.9377886025051021,-0.21814545860833043,-0.2181454586083304,1.2723425824537827e-16,1.2723425824537828e-14
oscillating,-57.71361606867049,-0.9377886025051163,-0.9377886025051021,-0.21814545860833268,-0.2181454586083326,3.8170277473613097e-16,3.8170277473613095e-14
