seed,n_sites,n_cases,t_final,gamma_deph,eta0,intercept_max_abs_residual,coef_dt_max_abs_residual,coef_dmu_max_abs_residual,coef_dt_dmu_max_abs_residual,fit_r2_max_abs_residual,intercept_mean_abs_residual,coef_dt_mean_abs_residual,coef_dmu_mean_abs_residual,coef_dt_dmu_mean_abs_residual,fit_r2_mean_abs_residual,max_residual_overall,mean_residual_overall,intercept_abs,intercept_abs_tol,intercept_rel_tol,intercept_scaled_tol,pass_intercept_tol,pass_intercept_scaled_tol,pass_all
20270232,5,12,0.75,0.7020744030452793,1.156263791710525,0.0041672628735878086,1.54559057891283,-0.007195009846160179,-2.0924707834945515,0.875199896462577,6.082173806186285e-06,0.1262235494898464,0.00015356193257014557,-0.03830449199064953,0.9977528067444743,0.13406901070853172,0.005494076761219939,0.0041672628735878086,0.0005,0.08,0.010725520856682538,False,True,True
