profile,scale,phi_total,phi_target,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
constant,-0.7588193136977628,-2.223029373488544,-2.223029373488547,-0.41342986846153523,-0.41342986846153507,4.028094397569321e-16,4.0280943975693214e-14
gaussian,-2.5339595718048025,-2.223029373488548,-2.223029373488547,-0.41342986846153373,-0.41342986846153384,2.685396265046222e-16,2.685396265046222e-14
oscillating,10.808646783083669,-2.223029373488545,-2.223029373488547,-0.4134298684615344,-0.4134298684615348,9.398886927661755e-16,9.398886927661755e-14
