K_layers,dmu,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
4,0.2728559778074512,0.2026246191032697,0.2026246191032697,0.0,0.0
8,0.1364279889037256,0.2026246191032697,0.2026246191032697,0.0,0.0
16,0.0682139944518628,0.2026246191032697,0.2026246191032697,0.0,0.0
32,0.0341069972259314,0.20262461910326968,0.2026246191032697,1.3698027287337115e-16,1.3698027287337116e-14
64,0.0170534986129657,0.2026246191032697,0.2026246191032697,0.0,0.0
128,0.00852674930648285,0.20262461910326968,0.2026246191032697,1.3698027287337115e-16,1.3698027287337116e-14
