mu1,mu2,nx,alpha1_val,alpha2_val,max_abs_spatial_err,max_abs_antisym_err,max_abs_angle_err,rmse_angle,r2_angle,ratio_mean,ratio_std
1.0,2.0,120,0.16972542826893217,0.8608818243410117,2.220446049250313e-16,0.0,3.3306690738754696e-16,1.7447644858267994e-16,1.0,0.7201381726282335,6.948644806633604e-13
