sample,k,bond,dO_dt,div_x_j,src_deph,src_mu,residual,abs_residual
0,0,0,-0.0065899388361121735,0.002280716032394269,-0.000861844560743581,-0.003447378242974324,0.0,0.0
0,0,1,0.012520042794438406,-0.0029042638101587897,0.0019231557968559228,0.007692623187423692,1.734723475976807e-18,1.734723475976807e-18
0,0,2,-0.00394187030291779,0.0006235477777645207,-0.000663664505030654,-0.0026546580201226157,4.336808689942018e-19,4.336808689942018e-19
0,1,0,0.07491446064049126,0.010459445114605677,0.016377592687410267,0.06899631306768667,0.0,0.0
0,1,1,-0.13998837955569265,-0.007828160212538935,-0.028243397102830275,-0.11957314266540131,0.0,0.0
0,1,2,0.06560322298496836,-0.002631284902066742,0.012392799983726286,0.05057913809917533,0.0,0.0
0,2,0,0.0419031121273253,0.04693150449655914,0.03962468819421651,0.049209928429667926,1.3877787807814457e-17,1.3877787807814457e-17
0,2,1,-0.2059982061822974,-0.04566152732243561,-0.07132730110590838,-0.1803324323988246,-5.551115123125783e-17,5.551115123125783e-17
0,2,2,-0.09067951294032185,-0.00126997717412353,-0.005094387870070287,-0.08685510224437508,-1.3877787807814457e-17,1.3877787807814457e-17
0,3,0,-0.2033410626246162,0.07994378559003187,-0.008750327808830572,-0.11464694922575375,-1.3877787807814457e-17,1.3877787807814457e-17
0,3,1,0.24017656947761248,-0.08283337324273238,-0.008225813358485226,0.1655690095933653,2.7755575615628914e-17,2.7755575615628914e-17
0,3,2,-0.07737607488542826,0.0028895876527005055,0.001183465048977062,-0.07566995228170481,-1.3877787807814457e-17,1.3877787807814457e-17
0,4,0,0.05377236772526624,0.0007065075703793866,-0.0009994887778329692,0.055478364073478593,0.0,0.0
0,4,1,0.05804625547600911,-0.0009290629663839907,0.0003713490303585543,0.05674584347926656,6.938893903907228e-18,6.938893903907228e-18
0,4,2,0.10727246131181364,0.00022255539600460404,0.001118582052923384,0.10637643465489485,1.3877787807814457e-17,1.3877787807814457e-17
1,0,0,-0.2701615305859659,0.15752518943148253,-0.022527268230896687,-0.09010907292358675,2.7755575615628914e-17,2.7755575615628914e-17
1,0,1,0.17926794433792598,-0.17782988359804516,0.0002876121479761612,0.001150448591904639,1.431146867680866e-17,1.431146867680866e-17
1,0,2,-0.35477726240979557,0.020304694166562644,-0.06689451364864658,-0.26757805459458633,0.0,0.0
1,1,0,0.11711850998161547,-0.029023588217799743,-0.01565457136041156,0.1037494931242273,0.0,0.0
1,1,1,-0.06221931584193932,0.045580521055904724,0.0028592471088543063,-0.019498041894888903,0.0,0.0
1,1,2,0.14533464187741563,-0.01655693283810498,-0.016131737449765142,0.14490944648907578,2.7755575615628914e-17,2.7755575615628914e-17
1,2,0,-0.03968454803374338,-0.002531369590489335,-0.026121402494037306,-0.016094515130195414,0.0,0.0
1,2,1,-0.06210153479173924,0.03083416418530703,-0.007155823473260677,-0.024111547133171526,0.0,0.0
1,2,2,0.09242222243797653,-0.028302794594817698,0.00784118386554948,0.056278243977609346,0.0,0.0
1,3,0,0.054268782184852746,-0.0016486187205236836,0.0007125695764658866,0.051907593887863174,0.0,0.0
1,3,1,0.09785358634957214,0.016093737904330573,-0.007304018811029634,0.12125134306493235,0.0,0.0
1,3,2,-0.27512551794658724,-0.01444511918380689,-0.022812245104030942,-0.2667583920263632,5.551115123125783e-17,5.551115123125783e-17
1,4,0,-0.04846836549945176,-0.00012309110172756594,-1.5629400828106728e-05,-0.04857582720035121,0.0,0.0
1,4,1,0.022596601028273197,0.00012177557098474132,8.120436737281292e-06,0.02271025616252066,-6.938893903907228e-18,6.938893903907228e-18
1,4,2,0.06419498897841355,1.3155307428246207e-06,3.659052757902803e-05,0.06415971398157735,0.0,0.0
2,0,0,0.029096362666798548,-0.0015621014222973926,0.005506852248900236,0.02202740899560092,0.0,0.0
2,0,1,-0.011771137384004912,-0.03516445780369843,-0.009387119037540663,-0.03754847615016268,0.0,0.0
2,0,2,-0.17389773973613598,0.036726559225995825,-0.027434236102028033,-0.10973694440811214,2.7755575615628914e-17,2.7755575615628914e-17
2,1,0,0.03516807012167455,0.005193385722815618,0.014098429973566818,0.026263025870923346,0.0,0.0
2,1,1,-0.131676563384645,-0.0037670278159343995,-0.027054321408968577,-0.1083892697916108,-2.7755575615628914e-17,2.7755575615628914e-17
2,1,2,-0.041644528145895233,-0.0014263579068812186,-0.026455811029525687,-0.016615075023250766,0.0,0.0
2,2,0,-0.20145629281283836,-0.005380151463663593,-0.028718764960609572,-0.1781176793158924,2.7755575615628914e-17,2.7755575615628914e-17
2,2,1,0.07909299961301194,0.0024147006334088606,-0.006801390251722002,0.08830909049814278,1.3877787807814457e-17,1.3877787807814457e-17
2,2,2,-0.17687749644529646,0.0029654508302547327,-0.05372578222613146,-0.12018626338891028,2.7755575615628914e-17,2.7755575615628914e-17
2,3,0,-0.12052316904174484,-0.002407547588537072,-0.023513959235337438,-0.09941675739494447,-1.3877787807814457e-17,1.3877787807814457e-17
2,3,1,-0.11149876124391025,0.006266707817442099,-0.02923532476650998,-0.07599672865995818,0.0,0.0
2,3,2,0.3021795148237597,-0.0038591602289050272,0.029639652037432726,0.26868070255742194,0.0,0.0
2,4,0,0.08986264177374176,0.004367128376331028,-0.0025276264105078762,0.09675739656058066,1.3877787807814457e-17,1.3877787807814457e-17
2,4,1,0.1173559692566776,-0.009056975258696035,-0.0026110450200059567,0.11091003901798752,1.3877787807814457e-17,1.3877787807814457e-17
2,4,2,-0.09993719573943634,0.0046898468823650084,0.0035542060324359388,-0.09880155488950726,0.0,0.0
3,0,0,0.01566686619578543,-0.040612971786806895,-0.0049892211182042895,-0.019956884472817175,0.0,0.0
3,0,1,0.08115287486259315,0.09023498535881934,0.03427757204428249,0.13711028817713,0.0,0.0
3,0,2,0.1283646044097586,-0.049622013572012444,0.015748518167549234,0.06299407267019695,-1.3877787807814457e-17,1.3877787807814457e-17
3,1,0,-0.12717539205805517,0.004444085535089121,-0.05135473914819168,-0.07137656737477437,0.0,0.0
3,1,1,-0.13800626171203012,-0.06520002526724797,-0.0147260732713759,-0.1884802137079022,0.0,0.0
3,1,2,-0.04486607599921036,0.06075593973215885,0.019428360582549223,-0.0035384968496007477,1.3877787807814457e-17,1.3877787807814457e-17
3,2,0,0.19425731323409115,-0.011503456073609052,-0.006836537283393623,0.1895903944438757,0.0,0.0
3,2,1,0.06311225697407558,0.05939840169945045,0.0016214922283232138,0.12088916644520283,0.0,0.0
3,2,2,-0.19581318831066447,-0.0478949456258414,-0.021569396041619116,-0.22213873789488675,0.0,0.0
3,3,0,-0.0005482243305152134,0.0001837531318514681,0.00030481940906267133,-0.0006692906077264166,-5.421010862427522e-20,5.421010862427522e-20
3,3,1,-0.07082795010408569,0.013410361274056998,-0.0035478979018855384,-0.053869690928143144,-6.938893903907228e-18,6.938893903907228e-18
3,3,2,0.15869281739299237,-0.013594114405908466,-0.002497725013237301,0.1475964280003212,2.7755575615628914e-17,2.7755575615628914e-17
3,4,0,0.01509030609840813,0.001403663505317389,0.002980268146599195,0.013513701457126322,0.0,0.0
3,4,1,-0.004981946338053257,-0.006826636036692879,-0.011539348521539854,-0.000269233853206282,0.0,0.0
3,4,2,0.02334783304797239,0.00542297253137549,-0.002369457234144442,0.031140262813492317,3.469446951953614e-18,3.469446951953614e-18
4,0,0,0.046576589870359994,-0.0056344757445092345,0.008188422825170152,0.03275369130068061,0.0,0.0
4,0,1,-0.0029120711395751826,0.022749016463322867,0.0039673890647495364,0.01586955625899815,-3.469446951953614e-18,3.469446951953614e-18
4,0,2,0.06741567168806087,-0.01711454071881363,0.010060226193849452,0.040240904775397796,-1.3877787807814457e-17,1.3877787807814457e-17
4,1,0,-0.021050309475836505,0.0024113495862664257,-0.00016049494495302822,-0.01847846494461705,0.0,0.0
4,1,1,-0.002039560361575086,-0.002078127482481011,-0.0024246106676469132,-0.001693077176409184,8.673617379884035e-19,8.673617379884035e-19
4,1,2,-0.03405150617787214,-0.00033322210378541477,-0.0008487433371469796,-0.03353598494451058,6.938893903907228e-18,6.938893903907228e-18
4,2,0,0.046936217091932755,-0.04299806480977998,0.001289671351366418,0.00264848093078636,-4.336808689942018e-18,4.336808689942018e-18
4,2,1,0.0036849643867725617,0.030629517868878374,0.005450393189527607,0.02886408906612333,0.0,0.0
4,2,2,0.08809293118784667,0.012368546940901608,0.019643949920511685,0.08081752820823658,1.3877787807814457e-17,1.3877787807814457e-17
4,3,0,0.2473095804060338,-0.008757342193692098,-0.004334768662226847,0.2428870068745686,-5.551115123125783e-17,5.551115123125783e-17
4,3,1,-0.1563408270082891,0.00863184828262207,0.005383640329605559,-0.15309261905527258,-2.7755575615628914e-17,2.7755575615628914e-17
4,3,2,-0.20917458811162618,0.00012549391107002754,-0.006899810724325562,-0.2021492834762306,0.0,0.0
4,4,0,0.025424967094997347,-0.006595226168256144,0.0031293054322061673,0.015700435494535033,0.0,0.0
4,4,1,-0.01763783462040218,-0.02560404378064714,-0.024818915353307595,-0.018422963047741714,-6.938893903907228e-18,6.938893903907228e-18
4,4,2,-0.008431317598138775,0.032199269948903285,-0.006059182993800344,0.029827135344564847,6.938893903907228e-18,6.938893903907228e-18
5,0,0,-0.024702028606967193,-0.08223886372463547,-0.02138817846632053,-0.08555271386528215,1.3877787807814457e-17,1.3877787807814457e-17
5,0,1,-0.24231475305884304,0.0859218083726346,-0.03127858893724168,-0.12511435574896673,-2.7755575615628914e-17,2.7755575615628914e-17
5,0,2,-0.016149828652280377,-0.003682944647999141,-0.003966554660055908,-0.01586621864022361,3.469446951953614e-18,3.469446951953614e-18
5,1,0,-0.02859011860612004,0.010674773742556857,-0.03759424246639818,0.019678897602834984,6.938893903907228e-18,6.938893903907228e-18
5,1,1,0.04994434082067441,-0.014180984278929094,-0.021508766350560392,0.057272122892305696,6.938893903907228e-18,6.938893903907228e-18
5,1,2,0.046021470049250515,0.0035062105363722375,-0.004553915471903462,0.054081596057526216,-6.938893903907228e-18,6.938893903907228e-18
5,2,0,-0.02420918909400205,0.0013017551615833018,-0.02555555728872997,0.002648123356311226,-6.938893903907228e-18,6.938893903907228e-18
5,2,1,0.16932409618087488,0.022812262486614086,0.0163889829807955,0.17574737568669346,0.0,0.0
5,2,2,0.009521622313590793,-0.024114017648197386,-0.015159138694560047,0.0005667433599534505,3.469446951953614e-18,3.469446951953614e-18
5,3,0,0.16265834130519785,-0.0026946561263506133,0.022432260443870224,0.13753142473497698,2.7755575615628914e-17,2.7755575615628914e-17
