angle_deg,state,tr_F_rho_real
0.0,ket_0,0.18431731406468765
0.0,ket_1,0.18431731406468765
0.0,ket_plus,0.18431731406468763
0.0,ket_minus,0.18431731406468763
0.0,ket_plus_i,-0.024221793771641048
0.0,ket_minus_i,0.39285642190101633
15.0,ket_0,0.18431731406468765
15.0,ket_1,0.18431731406468765
15.0,ket_plus,0.2831248151954925
15.0,ket_minus,0.08550981293388277
15.0,ket_plus_i,-0.037230048075880956
15.0,ket_minus_i,0.40586467620525624
30.0,ket_0,0.18431731406468765
30.0,ket_1,0.18431731406468765
30.0,ket_plus,0.37519874841134904
30.0,ket_minus,-0.006564120281973825
30.0,ket_plus_i,-0.07536831995492335
30.0,ket_minus_i,0.44400294808429863
45.0,ket_0,0.18431731406468765
45.0,ket_1,0.18431731406468765
45.0,ket_plus,0.4542644273229658
45.0,ket_minus,-0.08562979919359057
45.0,ket_plus_i,-0.13603754920668584
45.0,ket_minus_i,0.5046721773360611
60.0,ket_0,0.18431731406468765
60.0,ket_1,0.18431731406468765
60.0,ket_plus,0.5149336565747282
60.0,ket_minus,-0.14629902844535297
60.0,ket_plus_i,-0.21510322811830243
60.0,ket_minus_i,0.5837378562476777
75.0,ket_0,0.18431731406468765
75.0,ket_1,0.18431731406468765
75.0,ket_plus,0.5530719284537707
75.0,ket_minus,-0.18443730032439543
75.0,ket_plus_i,-0.3071771613341592
75.0,ket_minus_i,0.6758117894635344
90.0,ket_0,0.18431731406468765
90.0,ket_1,0.18431731406468765
90.0,ket_plus,0.5660801827580105
90.0,ket_minus,-0.19744555462863533
90.0,ket_plus_i,-0.405984662464964
90.0,ket_minus_i,0.7746192905943393
