n,omega_profile,dmu_mcwf,Delta_mu,K_layers,Gamma,p_jump,Ntraj,dS_hor_avg,dQ_avg,dQ_in,S_ens,dS_ens,jump_rate_emp,Lambda_w,Lambda_unw,Coh_ptr_w,layer_mean
0,oscillating,0.03,2.0,64,0.1203565334821394,0.0036106960044641817,300,0.0,0.0,-0.0,7.443283351305576e-17,0.0,0.0,0.03361082301346793,0.28563979329237943,0.09347726520563845,0.0
1,oscillating,0.03,2.0,64,0.1203565334821394,0.0036106960044641817,300,0.026697212190476584,0.0011619628981885514,-0.0011619628981885514,0.022340379843481892,0.02234037984348182,0.0033333333333333335,0.03361082301346793,0.2846876606480715,0.09347726520563845,0.21333333333333335
2,oscillating,0.03,2.0,64,0.1203565334821394,0.0036106960044641817,300,0.026697212190476584,-0.00521153254724009,0.00521153254724009,0.04466961139416392,0.02232923155068203,0.0033333333333333335,0.033610823013467926,0.2837355280037635,0.09347726520563844,0.4266666666666667
3,oscillating,0.03,2.0,64,0.1203565334821394,0.0036106960044641817,300,0.0,0.0,-0.0,0.04466961139416392,0.0,0.0,0.033610823013467926,0.2837355280037635,0.09347726520563844,0.4266666666666667
4,oscillating,0.03,2.0,64,0.1203565334821394,0.0036106960044641817,300,0.026697212190476584,0.0011619628981885514,-0.0011619628981885514,0.0623666760377943,0.017697064643630377,0.0033333333333333335,0.033610823013467926,0.28278339535945557,0.09347726520563845,0.64
5,oscillating,0.03,2.0,64,0.1203565334821394,0.0036106960044641817,300,0.026697212190476584,0.0011619628981885506,-0.0011619628981885506,0.07830835683644556,0.015941680798651263,0.0033333333333333335,0.03361082301346793,0.2818312627151477,0.09347726520563844,0.8533333333333334
6,oscillating,0.03,2.0,64,0.1203565334821394,0.0036106960044641817,300,0.026697212190476584,0.0011619628981885514,-0.0011619628981885514,0.09310611610711093,0.014797759270665373,0.0033333333333333335,0.033610823013467926,0.2808791300708397,0.09347726520563845,1.0666666666666667
7,oscillating,0.03,2.0,64,0.1203565334821394,0.0036106960044641817,300,0.05339442438095317,0.0023239257963771024,-0.0023239257963771024,0.12031203713163574,0.027205921024524807,0.006666666666666667,0.033610823013467926,0.2789748647822239,0.09347726520563845,1.4933333333333334
8,oscillating,0.03,2.0,64,0.1203565334821394,0.0036106960044641817,300,0.05339442438095317,0.0023239257963771037,-0.0023239257963771037,0.14520713105505734,0.024895093923421596,0.006666666666666667,0.03361082301346792,0.2770705994936079,0.09347726520563845,1.92
9,oscillating,0.03,2.0,64,0.1203565334821394,0.0036106960044641817,300,0.0,0.0,-0.0,0.14520713105505734,0.0,0.0,0.03361082301346792,0.2770705994936079,0.09347726520563845,1.92
10,oscillating,0.03,2.0,64,0.1203565334821394,0.0036106960044641817,300,0.08009163657142974,0.0034858886945656545,-0.0034858886945656545,0.17941758705641764,0.0342104560013603,0.01,0.03361082301346792,0.27421420156068416,0.09347726520563844,2.56
11,oscillating,0.03,2.0,64,0.1203565334821394,0.0036106960044641817,300,0.026697212190476584,-0.00521153254724009,0.00521153254724009,0.1970006803731555,0.017583093316737852,0.0033333333333333335,0.03361082301346792,0.2732620689163762,0.09347726520563845,2.7733333333333334
12,oscillating,0.03,2.0,64,0.1203565334821394,0.0036106960044641817,300,0.0,0.0,-0.0,0.1970006803731555,0.0,0.0,0.03361082301346792,0.2732620689163762,0.09347726520563845,2.7733333333333334
13,oscillating,0.03,2.0,64,0.1203565334821394,0.0036106960044641817,300,0.05339442438095317,0.0023239257963771037,-0.0023239257963771037,0.21814896670724823,0.021148286334092742,0.006666666666666667,0.033610823013467926,0.2713578036277604,0.09347726520563845,3.2
14,oscillating,0.03,2.0,64,0.1203565334821394,0.0036106960044641817,300,0.0,0.0,-0.0,0.21814896670724823,0.0,0.0,0.033610823013467926,0.2713578036277604,0.09347726520563845,3.2
15,oscillating,0.03,2.0,64,0.1203565334821394,0.0036106960044641817,300,0.026697212190476584,-0.00521153254724009,0.00521153254724009,0.23395293415357654,0.01580396744632831,0.0033333333333333335,0.033610823013467926,0.2704056709834525,0.09347726520563845,3.4133333333333336
