seed,n_sites,n_cases,t_final,gamma_deph,eta0,intercept_max_abs_residual,coef_dt_max_abs_residual,coef_dmu_max_abs_residual,coef_dt_dmu_max_abs_residual,fit_r2_max_abs_residual,intercept_mean_abs_residual,coef_dt_mean_abs_residual,coef_dmu_mean_abs_residual,coef_dt_dmu_mean_abs_residual,fit_r2_mean_abs_residual,max_residual_overall,mean_residual_overall,intercept_abs,intercept_abs_tol,intercept_rel_tol,intercept_scaled_tol,pass_intercept_tol,pass_intercept_scaled_tol,pass_all
20270225,5,12,0.75,0.5731006410646189,1.1468971193799666,0.004754433134361284,0.7575988309782147,-0.010615015188211086,-0.8362631063223522,0.9140439285138566,-0.00014477554987979218,0.03180274549592075,-0.00016429162802255267,0.2577703438216136,0.8266788460993566,0.08278662639005205,0.005387232439606486,0.004754433134361284,0.0005,0.08,0.006622930111204164,False,True,True
