mu1,mu2,nx,alpha1_val,alpha2_val,max_abs_spatial_err,max_abs_antisym_err,max_abs_angle_err,rmse_angle,r2_angle,ratio_mean,ratio_std
1.0,2.0,120,0.06160969086428461,0.9556035407035962,2.220446049250313e-16,0.0,3.3306690738754696e-16,1.8138605784682074e-16,1.0,0.8358406429594581,8.06541276128414e-13
