profile,scale,phi_total,phi_target,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
constant,-0.2195652408204303,-0.2127530678955311,-0.21275306789553092,-0.048667425263032096,-0.04866742526303209,1.4257778927906196e-16,1.4257778927906197e-14
gaussian,-0.2908801575250739,-0.21275306789553092,-0.21275306789553092,-0.04866742526303206,-0.04866742526303205,2.8515557855812417e-16,2.851555785581242e-14
oscillating,-0.4559051262601937,-0.21275306789553095,-0.21275306789553092,-0.04866742526303206,-0.048667425263032055,1.4257778927906206e-16,1.4257778927906207e-14
