sample_id,step,t,site,dq_dt,div_j,src_matter,src_gauge,residual,abs_residual
3,24,0.48,2,-0.014298884206645546,-0.014298884206645546,-9.75781955236954e-19,-3.5236570605778894e-18,4.4994390158148434e-18,4.4994390158148434e-18
3,25,0.5,0,-0.24876415511012961,-0.24876415511012961,-1.1926223897340549e-18,-1.5720931501039814e-18,2.7647155398380363e-18,2.7647155398380363e-18
3,25,0.5,1,0.2640558393312903,0.2640558393312903,-3.2526065174565133e-19,-1.734723475976807e-18,2.0599841277224584e-18,2.0599841277224584e-18
3,25,0.5,2,-0.015291684221160666,-0.015291684221160673,-8.673617379884035e-19,-1.3010426069826053e-18,9.107298248878237e-18,9.107298248878237e-18
3,26,0.52,0,-0.2513978479573725,-0.25139784795737247,-8.673617379884035e-19,-2.168404344971009e-18,-5.2475385148298415e-17,5.2475385148298415e-17
3,26,0.52,1,0.2674525081293328,0.26745250812933274,-5.421010862427522e-20,-3.0357660829594124e-18,5.860112742284151e-17,5.860112742284151e-17
3,26,0.52,2,-0.016054660171960267,-0.01605466017196027,-1.3552527156068805e-20,-2.6020852139652106e-18,6.085084693074894e-18,6.085084693074894e-18
3,27,0.54,0,-0.2536436196671618,-0.25364361966716176,-1.6263032587282567e-19,-3.0357660829594124e-18,-5.231275482242559e-17,5.231275482242559e-17
3,27,0.54,1,0.2702294690334255,0.27022946903342543,-5.421010862427522e-20,-2.2768245622195593e-18,5.784218590210166e-17,5.784218590210166e-17
3,27,0.54,2,-0.01658584936626368,-0.01658584936626366,-5.421010862427522e-20,-2.656295322589486e-18,-1.463672932855431e-17,1.463672932855431e-17
3,28,0.56,0,-0.25549820023916137,-0.2554982002391614,-9.215718466126788e-19,-2.656295322589486e-18,5.908901840045999e-17,5.908901840045999e-17
3,28,0.56,1,0.27238212423498914,0.2723821242349892,-1.0842021724855044e-19,-2.222614453595284e-18,-5.318011656041399e-17,5.318011656041399e-17
3,28,0.56,2,-0.016883923995827756,-0.016883923995827763,-4.607859233063394e-19,-1.8431436932253575e-18,9.242823520438925e-18,9.242823520438925e-18
3,29,0.58,0,-0.25695907732198753,-0.2569590773219876,-5.421010862427522e-19,-2.2768245622195593e-18,5.833007687972014e-17,5.833007687972014e-17
3,29,0.58,1,0.27390727119398894,0.27390727119398894,-4.336808689942018e-19,-2.168404344971009e-18,2.6020852139652106e-18,2.6020852139652106e-18
3,29,0.58,2,-0.016948193872001378,-0.016948193872001385,-7.589415207398531e-19,-5.963111948670274e-19,8.294146619514109e-18,8.294146619514109e-18
3,30,0.6,0,-0.2580244988091345,-0.25802449880913453,-1.0299920638612292e-18,-2.303929616531697e-18,5.884507291165075e-17,5.884507291165075e-17
3,30,0.6,1,0.27480310646300976,0.27480310646300976,-3.2526065174565133e-19,-2.520770051028798e-18,2.846030702774449e-18,2.846030702774449e-18
3,30,0.6,2,-0.01677860765387523,-0.016778607653875226,-9.351243737687476e-19,-2.168404344971009e-18,-3.6591823321385775e-19,3.6591823321385775e-19
3,31,0.62,0,-0.2586934738417921,-0.2586934738417921,-9.75781955236954e-19,-2.710505431213761e-18,3.686287386450715e-18,3.686287386450715e-18
3,31,0.62,1,0.2750692264104858,0.2750692264104858,0.0,-2.2768245622195593e-18,2.2768245622195593e-18,2.2768245622195593e-18
3,31,0.62,2,-0.016375752568693683,-0.016375752568693704,0.0,-2.168404344971009e-18,2.2985086056692694e-17,2.2985086056692694e-17
3,32,0.64,0,-0.25896577222117323,-0.25896577222117323,-3.2526065174565133e-19,-1.463672932855431e-18,1.7889335846010823e-18,1.7889335846010823e-18
3,32,0.64,1,0.2747066248482961,0.2747066248482961,-2.168404344971009e-19,-3.3610267347050637e-18,3.577867169202165e-18,3.577867169202165e-18
3,32,0.64,2,-0.01574085262712291,-0.01574085262712291,-4.0657581468206416e-20,-2.168404344971009e-18,2.2090619264392153e-18,2.2090619264392153e-18
3,33,0.66,0,-0.2588419222363988,-0.2588419222363988,-8.673617379884035e-19,-1.8431436932253575e-18,2.710505431213761e-18,2.710505431213761e-18
3,33,0.66,1,0.2737176875757822,0.2737176875757822,-1.0299920638612292e-18,-2.710505431213761e-18,3.74049749507499e-18,3.74049749507499e-18
3,33,0.66,2,-0.014875765339383396,-0.014875765339383402,-1.7889335846010823e-18,-3.0493186101154812e-18,1.1777146098623792e-17,1.1777146098623792e-17
3,34,0.68,0,-0.25832320691738475,-0.25832320691738475,-1.3552527156068805e-19,-2.3852447794681098e-18,2.520770051028798e-18,2.520770051028798e-18
3,34,0.68,1,0.2721061838590386,0.2721061838590387,2.710505431213761e-20,-1.4094628242311558e-18,-5.412879346133881e-17,5.412879346133881e-17
3,34,0.68,2,-0.01378297694165392,-0.01378297694165392,-5.421010862427522e-20,-1.3010426069826053e-18,1.3552527156068805e-18,1.3552527156068805e-18
3,35,0.7000000000000001,0,-0.25741165872555183,-0.2574116587255519,-5.963111948670274e-19,-2.222614453595284e-18,5.833007687972014e-17,5.833007687972014e-17
3,35,0.7000000000000001,1,0.2698772548710733,0.2698772548710733,-8.673617379884035e-19,-2.222614453595284e-18,3.0899761915836876e-18,3.0899761915836876e-18
3,35,0.7000000000000001,2,-0.012465596145521375,-0.012465596145521389,-4.336808689942018e-19,-2.2768245622195593e-18,1.6588293239028218e-17,1.6588293239028218e-17
3,36,0.72,0,-0.2561100526985134,-0.25611005269851345,-1.0842021724855044e-19,-1.8431436932253575e-18,5.746271514173174e-17,5.746271514173174e-17
3,36,0.72,1,0.26703739912510294,0.26703739912510294,-2.168404344971009e-19,-2.2768245622195593e-18,2.4936649967166602e-18,2.4936649967166602e-18
3,36,0.72,2,-0.010927346426589497,-0.010927346426589508,-8.131516293641283e-20,-3.06287113727155e-18,1.3552527156068805e-17,1.3552527156068805e-17
3,37,0.74,0,-0.25442189806818555,-0.2544218980681856,-5.421010862427522e-20,-3.903127820947816e-18,5.946848916082992e-17,5.946848916082992e-17
3,37,0.74,1,0.2635944549398375,0.2635944549398376,-8.673617379884035e-19,-4.9873299934333204e-18,-4.96564594998361e-17,4.96564594998361e-17
3,37,0.74,2,-0.009172556871651982,-0.009172556871651989,-8.673617379884035e-19,-4.797594613248357e-18,1.2603850255143989e-17,1.2603850255143989e-17
3,38,0.76,0,-0.25235142837500735,-0.2523514283750073,-1.3552527156068805e-20,-2.710505431213761e-18,-5.2787093272888e-17,5.2787093272888e-17
3,38,0.76,1,0.25955757998209017,0.25955757998209017,-2.846030702774449e-19,-2.2768245622195593e-18,2.5614276324970042e-18,2.5614276324970042e-18
3,38,0.76,2,-0.007206151607082923,-0.007206151607082902,-2.846030702774449e-19,-3.0899761915836876e-18,-1.7442102449860553e-17,1.7442102449860553e-17
3,39,0.78,0,-0.24990359010413649,-0.24990359010413649,-1.0299920638612292e-18,-1.4230153513872246e-18,2.4530074152484538e-18,2.4530074152484538e-18
3,39,0.78,1,0.254937227938422,0.25493722793842205,-8.673617379884035e-19,-2.019326546254252e-18,-5.262446294701517e-17,5.262446294701517e-17
3,39,0.78,2,-0.005033637834285565,-0.005033637834285551,-1.734723475976807e-18,-1.81603863891322e-18,-1.032702569292443e-17,1.032702569292443e-17
3,40,0.8,0,-0.24708402987260586,-0.24708402987260586,-2.1141942363467336e-18,-1.6263032587282567e-18,3.74049749507499e-18,3.74049749507499e-18
3,40,0.8,1,0.24974512237377433,0.24974512237377433,-2.8189256484623115e-18,-1.951563910473908e-18,4.7704895589362195e-18,4.7704895589362195e-18
3,40,0.8,2,-0.002661092501168489,-0.0026610925011684664,-1.3552527156068805e-20,-1.951563910473908e-18,-2.0586288750068515e-17,2.0586288750068515e-17
3,41,0.8200000000000001,0,-0.2438990801994667,-0.24389908019946674,-1.2468324983583301e-18,-1.5788694136820158e-18,3.058127752766926e-17,3.058127752766926e-17
3,41,0.8200000000000001,1,0.24399422784113967,0.2439942278411397,0.0,-3.313592889658823e-18,-2.444198272597009e-17,2.444198272597009e-17
3,41,0.8200000000000001,2,-9.514764167294076e-05,-9.51476416729425e-05,-1.4772254600114998e-18,-2.2497195079074217e-18,5.4616684438957286e-18,5.4616684438957286e-18
3,42,0.84,0,-0.24035574389391512,-0.24035574389391512,-1.6263032587282567e-18,-2.6020852139652106e-18,4.228388472693467e-18,4.228388472693467e-18
3,42,0.84,1,0.23769871831227135,0.23769871831227135,-1.4094628242311558e-18,-3.903127820947816e-18,5.312590645178972e-18,5.312590645178972e-18
3,42,0.84,2,0.0026570255816437717,0.0026570255816437717,-2.1819568721270777e-18,-3.2526065174565133e-18,5.434563389583591e-18,5.434563389583591e-18
3,43,0.86,0,-0.23646167709927657,-0.23646167709927657,-1.3552527156068805e-20,-2.168404344971009e-18,2.1819568721270777e-18,2.1819568721270777e-18
3,43,0.86,1,0.23087394300520733,0.23087394300520736,-4.472333961502706e-19,-3.0357660829594124e-18,-2.427257613651923e-17,2.427257613651923e-17
3,43,0.86,2,0.0055877340940691834,0.005587734094069204,-1.0842021724855044e-19,-1.9786689647860456e-18,-1.872959252968709e-17,1.872959252968709e-17
3,44,0.88,0,-0.23222517103351645,-0.23222517103351645,0.0,-2.2293907171733185e-18,2.2293907171733185e-18,2.2293907171733185e-18
3,44,0.88,1,0.22353638968998238,0.2235363896899824,-1.0842021724855044e-18,-4.506215279392878e-18,-2.216515816375053e-17,2.216515816375053e-17
3,44,0.88,2,0.008688781343534034,0.008688781343534034,-1.3552527156068805e-20,-4.363913744254155e-18,4.377466271410224e-18,4.377466271410224e-18
3,45,0.9,0,-0.22765513246963875,-0.22765513246963873,-3.3881317890172014e-19,-2.927345865710862e-18,-2.448941657101633e-17,2.448941657101633e-17
3,45,0.9,1,0.21570364555930735,0.21570364555930738,-3.1577388273640317e-18,-1.1384122811097797e-18,-2.3459424507155102e-17,2.3459424507155102e-17
3,45,0.9,2,0.011951486910331325,0.011951486910331342,-2.0599841277224584e-18,-1.3145951341386741e-18,-1.3972655497906938e-17,1.3972655497906938e-17
3,46,0.92,0,-0.22276106300192747,-0.2227610630019275,-2.1751806085490433e-18,-1.6534083130403943e-18,3.158416453721835e-17,3.158416453721835e-17
3,46,0.92,1,0.20739435575619572,0.20739435575619578,-1.7414997395548415e-18,-1.4094628242311558e-18,-5.236018866747183e-17,5.236018866747183e-17
3,46,0.92,2,0.015366707245731727,0.01536670724573172,-4.336808689942018e-19,-1.7889335846010823e-18,9.161508357502512e-18,9.161508357502512e-18
3,47,0.9400000000000001,0,-0.21755303714647006,-0.21755303714647006,-2.520770051028798e-18,-1.0909784360635388e-18,3.611748487092337e-18,3.611748487092337e-18
3,47,0.9400000000000001,1,0.1986281796555015,0.1986281796555015,-2.927345865710862e-18,-1.633079522306291e-18,4.560425388017153e-18,4.560425388017153e-18
3,47,0.9400000000000001,2,0.018924857490968578,0.018924857490968575,-1.4365678785432934e-18,-1.0842021724855044e-18,5.990217002982412e-18,5.990217002982412e-18
3,48,0.96,0,-0.21204167932677637,-0.2120416793267764,-3.2526065174565133e-19,-7.047314121155779e-19,2.878556767949014e-17,2.878556767949014e-17
3,48,0.96,1,0.18942574500109613,0.18942574500109616,-2.2768245622195593e-18,-4.87890977618477e-19,-2.4990860075790877e-17,2.4990860075790877e-17
3,48,0.96,2,0.022615934325680275,0.02261593432568025,-2.3987973066241786e-18,-5.149960319306146e-19,2.7199922002230092e-17,2.7199922002230092e-17
3,49,0.98,0,-0.20623813979755848,-0.2062381397975585,-9.75781955236954e-19,-2.168404344971009e-19,2.894819800536297e-17,2.894819800536297e-17
3,49,0.98,1,0.1798086000049316,0.1798086000049316,-2.2768245622195593e-18,-2.168404344971009e-19,2.4936649967166602e-18,2.4936649967166602e-18
3,49,0.98,2,0.026429539792626883,0.026429539792626904,-2.4936649967166602e-18,-2.710505431213761e-19,-1.805196617188365e-17,1.805196617188365e-17
3,50,1.0,0,-0.20015406956187223,-0.20015406956187226,7.047314121155779e-19,-4.336808689942018e-19,2.7484525072507537e-17,2.7484525072507537e-17
3,50,1.0,1,0.16979916351851937,0.16979916351851937,-1.4094628242311558e-18,-7.589415207398531e-19,2.168404344971009e-18,2.168404344971009e-18
3,50,1.0,2,0.030354906043352874,0.030354906043352885,7.589415207398531e-19,-3.2526065174565133e-19,-1.0842021724855044e-17,1.0842021724855044e-17
3,51,1.02,0,-0.19380159433882566,-0.19380159433882566,-4.404571325722362e-19,-1.463672932855431e-18,1.904130065427667e-18,1.904130065427667e-18
3,51,1.02,1,0.15942067339137717,0.15942067339137717,-2.5004412602946946e-18,-3.957337929572091e-18,6.457779189866786e-18,6.457779189866786e-18
3,51,1.02,2,0.03438092094744846,0.034380920947448476,-2.0599841277224584e-18,-1.5178830414797062e-18,-1.0299920638612292e-17,1.0299920638612292e-17
3,52,1.04,0,-0.18719328764093673,-0.1871932876409367,-1.1587410718438829e-18,-1.870248747537495e-18,-2.4726585796247535e-17,2.4726585796247535e-17
3,52,1.04,1,0.14869713313475888,0.14869713313475885,-3.57109090562413e-18,-3.144186300207963e-18,3.4470852821461007e-17,3.4470852821461007e-17
3,52,1.04,2,0.03849615450617787,0.038496154506177854,-1.6398557858843255e-18,-1.5720931501039814e-18,1.7089736743802764e-17,1.7089736743802764e-17
3,53,1.06,0,-0.18034214302196094,-0.18034214302196097,-1.748276003132876e-18,-1.3010426069826053e-18,3.0804894225744395e-17,3.0804894225744395e-17
3,53,1.06,1,0.13765325701247053,0.13765325701247055,-1.9651164376299768e-18,-3.0899761915836876e-18,-2.270048298641525e-17,2.270048298641525e-17
3,53,1.06,2,0.04268888600949045,0.04268888600949043,-1.8431436932253575e-18,-1.6263032587282567e-18,2.42861286636753e-17,2.42861286636753e-17
3,54,1.08,0,-0.17326154555761744,-0.17326154555761744,-2.710505431213761e-20,-1.5178830414797062e-18,1.5449880957918438e-18,1.5449880957918438e-18
3,54,1.08,1,0.1263144136837942,0.1263144136837942,0.0,-6.5052130349130266e-18,6.5052130349130266e-18,6.5052130349130266e-18
3,54,1.08,2,0.04694713187382325,0.04694713187382325,0.0,-5.041540102057596e-18,5.041540102057596e-18,5.041540102057596e-18
3,55,1.1,0,-0.16596524262310053,-0.16596524262310053,-8.944667923005412e-19,-2.4936649967166602e-18,3.3881317890172014e-18,3.3881317890172014e-18
3,55,1.1,1,0.11470656852646577,0.11470656852646577,-1.0842021724855044e-19,-2.710505431213761e-18,2.8189256484623115e-18,2.8189256484623115e-18
3,55,1.1,2,0.051258674096634774,0.05125867409663477,-4.607859233063394e-19,-1.3010426069826053e-18,8.700722434196173e-18,8.700722434196173e-18
3,56,1.12,0,-0.1584673140325849,-0.15846731403258493,-2.168404344971009e-19,-1.870248747537495e-18,2.984266479766351e-17,2.984266479766351e-17
3,56,1.12,1,0.10285622477029398,0.10285622477029399,-1.0842021724855044e-18,-3.144186300207963e-18,-9.64939933512099e-18,9.64939933512099e-18
3,56,1.12,2,0.055611089262290955,0.05561108926229095,-8.673617379884035e-19,-3.06287113727155e-18,1.0869126779167182e-17,1.0869126779167182e-17
3,57,1.1400000000000001,0,-0.15078214160710532,-0.1507821416071053,-1.2739375526704677e-18,-1.1180834903756764e-18,-2.536355457258277e-17,2.536355457258277e-17
3,57,1.1400000000000001,1,0.09079036357435284,0.09079036357435281,-1.3010426069826053e-18,-2.9341221292888964e-18,3.1990740351900415e-17,3.1990740351900415e-17
3,57,1.1400000000000001,2,0.05999177803275249,0.05999177803275248,-5.692061405548898e-19,-2.1141942363467336e-18,1.656118818471608e-17,1.656118818471608e-17
3,58,1.16,0,-0.14292437823821416,-0.1429243782382142,-5.149960319306146e-19,-1.7414997395548415e-18,3.001207138711437e-17,3.001207138711437e-17
3,58,1.16,1,0.07853638318272091,0.07853638318272092,-2.168404344971009e-18,-2.1751806085490433e-18,-9.534202854294405e-18,9.534202854294405e-18
3,58,1.16,2,0.06438799505549325,0.06438799505549327,-2.222614453595284e-18,-2.6020852139652106e-18,-9.053088140253962e-18,9.053088140253962e-18
3,59,1.18,0,-0.13490891651569703,-0.13490891651569703,-1.0842021724855044e-19,-1.9109063290057016e-18,2.019326546254252e-18,2.019326546254252e-18
3,59,1.18,1,0.06612203729548365,0.06612203729548365,-9.75781955236954e-19,-3.1577388273640317e-18,4.133520782600986e-18,4.133520782600986e-18
3,59,1.18,2,0.0687868792202134,0.06878687922021338,0.0,-3.5236570605778894e-18,1.7401444868392346e-17,1.7401444868392346e-17
3,60,1.2,0,-0.12675085698834648,-0.12675085698834648,-8.131516293641283e-19,-8.944667923005412e-19,1.7076184216646695e-18,1.7076184216646695e-18
3,60,1.2,1,0.05357537279314665,0.053575372793146656,-1.8431436932253575e-18,-4.336808689942018e-19,-4.662069341687669e-18,4.662069341687669e-18
3,60,1.2,2,0.07317548419519983,0.07317548419519983,4.336808689942018e-19,-4.336808689942018e-19,0.0,0.0
3,61,1.22,0,-0.11846547612736512,-0.11846547612736513,-9.215718466126788e-19,-2.2768245622195593e-18,1.7076184216646695e-17,1.7076184216646695e-17
3,61,1.22,1,0.04092466695373202,0.04092466695373202,-9.215718466126788e-19,-2.2768245622195593e-18,3.198396408832238e-18,3.198396408832238e-18
3,61,1.22,2,0.07754080917363311,0.07754080917363311,0.0,-1.5178830414797062e-18,1.5178830414797062e-18,1.5178830414797062e-18
3,62,1.24,0,-0.11006819406238447,-0.11006819406238448,-5.014435047745458e-19,-2.222614453595284e-18,1.6601845766184287e-17,1.6601845766184287e-17
3,62,1.24,1,0.028198364302642484,0.028198364302642498,-1.3552527156068805e-20,-1.463672932855431e-18,-1.2400562347802957e-17,1.2400562347802957e-17
3,62,1.24,2,0.081869829759742,0.08186982975974198,5.421010862427522e-20,-1.734723475976807e-18,1.555830117516699e-17,1.555830117516699e-17
3,63,1.26,0,-0.10157454216034814,-0.10157454216034814,-4.472333961502706e-19,-2.2768245622195593e-18,2.72405795836983e-18,2.72405795836983e-18
3,63,1.26,1,0.015425013235878143,0.015425013235878138,-6.776263578034403e-20,-3.2526065174565133e-18,8.524539581167279e-18,8.524539581167279e-18
3,63,1.26,2,0.08614952892447,0.08614952892447,-9.75781955236954e-19,-2.6020852139652106e-18,3.577867169202165e-18,3.577867169202165e-18
3,64,1.28,0,-0.09300013051761495,-0.09300013051761497,-2.168404344971009e-19,-1.6805133673525319e-18,1.577514160966409e-17,1.577514160966409e-17
3,64,1.28,1,0.002633202557377562,0.0026332025573775897,0.0,-3.3068166260807885e-18,-2.4448758989548125e-17,2.4448758989548125e-17
3,64,1.28,2,0.09036692796023738,0.09036692796023738,-1.0842021724855044e-19,-1.5720931501039814e-18,1.6805133673525319e-18,1.6805133673525319e-18
3,65,1.3,0,-0.08436061543559105,-0.08436061543559104,-8.673617379884035e-19,-2.0057740190981832e-18,-1.100465205072787e-17,1.100465205072787e-17
3,65,1.3,1,-0.010148501928869767,-0.010148501928869777,-1.951563910473908e-18,-3.686287386450715e-18,1.6046192152785466e-17,1.6046192152785466e-17
3,65,1.3,2,0.09450911736446083,0.09450911736446081,-1.0842021724855044e-18,-1.5178830414797062e-18,1.6479873021779667e-17,1.6479873021779667e-17
3,66,1.32,0,-0.07567166695000002,-0.07567166695000002,-2.710505431213761e-19,-1.7753810574450135e-18,2.0464316005663896e-18,2.0464316005663896e-18
3,66,1.32,1,-0.022891620631729843,-0.02289162063172985,-5.421010862427522e-20,-2.4530074152484538e-18,9.446111427779957e-18,9.446111427779957e-18
3,66,1.32,2,0.09856328758172987,0.09856328758172987,-1.0842021724855044e-19,-2.7376104855258987e-18,2.846030702774449e-18,2.846030702774449e-18
3,67,1.34,0,-0.06694893648354708,-0.06694893648354708,-8.673617379884035e-19,-2.4530074152484538e-18,3.3203691532368573e-18,3.3203691532368573e-18
3,67,1.34,1,-0.035567823051386255,-0.035567823051386255,-9.75781955236954e-19,-2.6698478497455547e-18,3.645629804982509e-18,3.645629804982509e-18
3,67,1.34,2,0.10251675953493332,0.10251675953493333,0.0,-2.7647155398380363e-18,-1.111307226797642e-17,1.111307226797642e-17
3,68,1.36,0,-0.05820802469122858,-0.05820802469122858,-4.87890977618477e-19,-3.2526065174565133e-19,8.131516293641283e-19,8.131516293641283e-19
3,68,1.36,1,-0.04814899018494877,-0.048148990184948774,-1.3010426069826053e-18,-2.710505431213761e-18,1.0950441942103595e-17,1.0950441942103595e-17
3,68,1.36,2,0.10635701487617735,0.10635701487617735,-1.1926223897340549e-18,-1.0299920638612292e-18,2.222614453595284e-18,2.222614453595284e-18
3,69,1.3800000000000001,0,-0.049464449566884464,-0.049464449566884484,-2.168404344971009e-19,-8.809142651444724e-19,2.1914436411363258e-17,2.1914436411363258e-17
3,69,1.3800000000000001,1,-0.06060727632215905,-0.06060727632215903,-4.445228907190568e-18,-1.3688052427629493e-18,-1.5002647561768168e-17,1.5002647561768168e-17
3,69,1.3800000000000001,2,0.11007172588904353,0.11007172588904351,-3.686287386450715e-18,-1.3010426069826053e-18,1.8865117801247777e-17,1.8865117801247777e-17
3,70,1.4000000000000001,0,-0.04073361487878869,-0.040733614878788696,-3.7947076036992655e-19,-1.531435568635775e-18,8.84980023291293e-18,8.84980023291293e-18
3,70,1.4000000000000001,1,-0.07291517009580248,-0.07291517009580246,-3.7947076036992655e-19,-1.6398557858843255e-18,-1.1858461261560205e-17,1.1858461261560205e-17
3,70,1.4000000000000001,2,0.11364878497459116,0.11364878497459116,-4.0657581468206416e-19,-2.656295322589486e-18,3.06287113727155e-18,3.06287113727155e-18
3,71,1.42,0,-0.03203077900112357,-0.03203077900112357,-3.2526065174565133e-19,-1.3010426069826053e-18,1.6263032587282567e-18,1.6263032587282567e-18
3,71,1.42,1,-0.08504555465339186,-0.08504555465339185,-4.553649124439119e-18,0.0,-9.324138683375338e-18,9.324138683375338e-18
3,71,1.42,2,0.11707633365451542,0.11707633365451542,-4.553649124439119e-18,-1.1384122811097797e-18,5.692061405548898e-18,5.692061405548898e-18
3,72,1.44,0,-0.023371024207093808,-0.02337102420709379,-3.7947076036992655e-19,-9.215718466126788e-19,-1.6046192152785466e-17,1.6046192152785466e-17
3,72,1.44,1,-0.09697176681893757,-0.09697176681893757,-1.4094628242311558e-18,-2.6020852139652106e-18,4.0115480381963664e-18,4.0115480381963664e-18
3,72,1.44,2,0.12034279102603136,0.12034279102603136,-1.5178830414797062e-18,-9.215718466126788e-19,2.439454888092385e-18,2.439454888092385e-18
3,73,1.46,0,-0.01476922648820233,-0.01476922648820234,-3.2526065174565133e-19,-2.2768245622195593e-18,1.3010426069826053e-17,1.3010426069826053e-17
3,73,1.46,1,-0.10866765511614945,-0.10866765511614944,-3.2526065174565133e-19,-2.9815559743351372e-18,-1.0570971181733668e-17,1.0570971181733668e-17
3,73,1.46,2,0.12343688160435179,0.12343688160435178,-3.2526065174565133e-19,-2.8189256484623115e-18,1.702197410802242e-17,1.702197410802242e-17
3,74,1.48,0,-0.0062400259628412474,-0.006240025962841268,-3.2526065174565133e-19,0.0,2.1141942363467336e-17,2.1141942363467336e-17
3,74,1.48,1,-0.12010763652723216,-0.12010763652723216,-1.0842021724855044e-19,-1.8431436932253575e-18,1.951563910473908e-18,1.951563910473908e-18
3,74,1.48,2,0.12634766249007345,0.12634766249007343,-2.710505431213761e-19,-2.0599841277224584e-18,3.008661028647275e-17,3.008661028647275e-17
3,75,1.5,0,0.0022022020641528223,0.002202202064152843,-2.168404344971009e-19,-8.131516293641283e-19,-1.9786689647860456e-17,1.9786689647860456e-17
3,75,1.5,1,-0.1312667518645187,-0.1312667518645187,-1.0842021724855044e-18,-3.2526065174565133e-18,4.336808689942018e-18,4.336808689942018e-18
3,75,1.5,2,0.12906454980036583,0.12906454980036586,-1.1926223897340549e-18,-2.3852447794681098e-18,-2.417770844642675e-17,2.417770844642675e-17
3,76,1.52,0,0.010543375330964722,0.010543375330964729,-1.3552527156068805e-18,-2.439454888092385e-19,-5.339695699491109e-18,5.339695699491109e-18
3,76,1.52,1,-0.14212071963553916,-0.14212071963553916,-8.673617379884035e-19,-1.3552527156068805e-19,1.0028870095490916e-18,1.0028870095490916e-18
3,76,1.52,2,0.13157734430457443,0.13157734430457443,-2.710505431213761e-19,-1.6263032587282567e-19,4.336808689942018e-19,4.336808689942018e-19
3,77,1.54,0,0.018769732079032153,0.018769732079032167,-1.6263032587282567e-19,-1.0842021724855044e-18,-1.2630955309456127e-17,1.2630955309456127e-17
3,77,1.54,1,-0.1526459882857307,-0.15264598828573073,0.0,-2.8731357570865868e-18,3.06287113727155e-17,3.06287113727155e-17
3,77,1.54,2,0.13387625620669852,0.13387625620669855,0.0,-3.0357660829594124e-18,-2.47198095326695e-17,2.47198095326695e-17
3,78,1.56,0,0.026867857687672234,0.026867857687672234,-2.168404344971009e-19,-7.047314121155779e-19,9.215718466126788e-19,9.215718466126788e-19
3,78,1.56,1,-0.162819786706849,-0.162819786706849,-3.686287386450715e-18,-2.3852447794681098e-18,6.071532165918825e-18,6.071532165918825e-18
3,78,1.56,2,0.13595192901917671,0.13595192901917674,-3.848917712323541e-18,-1.6263032587282567e-18,-2.2280354644577116e-17,2.2280354644577116e-17
3,79,1.58,0,0.03482471042873096,0.03482471042873097,-1.328147661294743e-18,-1.3552527156068805e-18,-4.255493527005605e-18,4.255493527005605e-18
3,79,1.58,1,-0.17262017290324067,-0.1726201729032407,-4.038653092508504e-18,-2.927345865710862e-18,3.472157457384828e-17,3.472157457384828e-17
3,79,1.58,2,0.13779546247450972,0.13779546247450972,-4.9873299934333204e-18,-1.734723475976807e-18,6.7220534694101275e-18,6.7220534694101275e-18
4,0,0.0,0,-0.17613829204087728,-0.17613829204087728,-2.6020852139652106e-18,-5.692061405548898e-19,3.1712913545201005e-18,3.1712913545201005e-18
4,0,0.0,1,0.283717396012039,0.283717396012039,-3.469446951953614e-18,-3.5236570605778894e-19,3.821812658011403e-18,3.821812658011403e-18
4,0,0.0,2,-0.10757910397116174,-0.10757910397116173,-2.927345865710862e-18,-1.0842021724855044e-18,-9.86623976961809e-18,9.86623976961809e-18
4,1,0.02,0,-0.1753827763819183,-0.1753827763819183,-6.505213034913027e-19,-1.3010426069826053e-18,1.951563910473908e-18,1.951563910473908e-18
4,1,0.02,1,0.28474499651380836,0.2847449965138084,-2.710505431213761e-18,-1.5178830414797062e-18,-5.128276275856436e-17,5.128276275856436e-17
4,1,0.02,2,-0.10936222013189008,-0.10936222013189012,-1.0842021724855044e-18,-1.8431436932253575e-18,4.456070928915423e-17,4.456070928915423e-17
4,2,0.04,0,-0.17428827996614657,-0.17428827996614654,-4.336808689942018e-19,-2.439454888092385e-19,-2.7077949257825473e-17,2.7077949257825473e-17
4,2,0.04,1,0.2851410002695936,0.28514100026959355,-4.336808689942018e-19,-1.111307226797642e-18,5.705613932704967e-17,5.705613932704967e-17
4,2,0.04,2,-0.11085272030344706,-0.11085272030344703,-8.673617379884035e-19,-6.505213034913027e-19,-2.6237692574149207e-17,2.6237692574149207e-17
4,3,0.06,0,-0.1728558265555445,-0.17285582655554455,-3.5236570605778894e-18,-4.336808689942018e-19,5.946848916082992e-17,5.946848916082992e-17
4,3,0.06,1,0.28490505810528155,0.2849050581052816,-2.8189256484623115e-18,-1.734723475976807e-18,-5.095750210681871e-17,5.095750210681871e-17
4,3,0.06,2,-0.11204923154973706,-0.11204923154973706,-4.0115480381963664e-18,-1.3010426069826053e-18,5.312590645178972e-18,5.312590645178972e-18
4,4,0.08,0,-0.17108714826269333,-0.17108714826269333,-6.505213034913027e-19,-3.2526065174565133e-19,9.75781955236954e-19,9.75781955236954e-19
4,4,0.08,1,0.2840382343915536,0.2840382343915536,-3.469446951953614e-18,-1.4094628242311558e-18,4.87890977618477e-18,4.87890977618477e-18
4,4,0.08,2,-0.11295108612886026,-0.11295108612886026,-2.8189256484623115e-18,-1.5178830414797062e-18,4.336808689942018e-18,4.336808689942018e-18
