K_layers,dmu,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
4,0.6764024207521342,0.23804571935835966,0.23804571935835966,0.0,0.0
8,0.3382012103760671,0.23804571935835966,0.23804571935835966,0.0,0.0
16,0.16910060518803355,0.2380457193583596,0.23804571935835966,2.331953348326747e-16,2.331953348326747e-14
32,0.08455030259401677,0.2380457193583597,0.23804571935835966,1.1659766741633734e-16,1.1659766741633734e-14
64,0.04227515129700839,0.23804571935835958,0.23804571935835966,3.4979300224901203e-16,3.49793002249012e-14
128,0.021137575648504194,0.23804571935835944,0.23804571935835966,9.327813393306988e-16,9.327813393306988e-14
