x,k,lambda_before,lambda_after,delta_lambda,abs_delta_lambda
11,10,-0.4289243510230161,-0.4289243510230164,-2.7755575615628914e-16,2.7755575615628914e-16
6,4,-0.055205117130115285,-0.055205117130115125,1.5959455978986625e-16,1.5959455978986625e-16
5,13,0.051114144693081516,0.0511141446930816,8.326672684688674e-17,8.326672684688674e-17
11,15,0.32384941403935785,0.3238494140393577,-1.6653345369377348e-16,1.6653345369377348e-16
6,19,-0.0642810745472106,-0.06428107454721058,2.7755575615628914e-17,2.7755575615628914e-17
11,0,0.04732874552271059,0.047328745522710575,-1.3877787807814457e-17,1.3877787807814457e-17
2,11,-0.3049168693467811,-0.30491686934678075,3.3306690738754696e-16,3.3306690738754696e-16
7,5,-0.1264808022095466,-0.12648080220954666,-5.551115123125783e-17,5.551115123125783e-17
11,2,0.11949435610818496,0.11949435610818487,-8.326672684688674e-17,8.326672684688674e-17
10,7,0.048518031219288604,0.04851803121928854,-6.245004513516506e-17,6.245004513516506e-17
3,12,0.008769373277000806,0.008769373277000836,2.949029909160572e-17,2.949029909160572e-17
5,1,0.05416640257463798,0.05416640257463795,-2.7755575615628914e-17,2.7755575615628914e-17
7,13,0.11316081505592808,0.11316081505592812,4.163336342344337e-17,4.163336342344337e-17
7,3,-0.03365497490347884,-0.033654974903478845,-6.938893903907228e-18,6.938893903907228e-18
1,10,-0.01215732525916582,-0.01215732525916581,1.0408340855860843e-17,1.0408340855860843e-17
8,19,0.0817234845924491,0.08172348459244919,8.326672684688674e-17,8.326672684688674e-17
4,19,-0.14546755495486532,-0.1454675549548653,2.7755575615628914e-17,2.7755575615628914e-17
2,8,-0.0008791389471715094,-0.0008791389471715094,0.0,0.0
2,9,-0.044681816992132015,-0.044681816992132015,0.0,0.0
7,6,-0.07684555473964982,-0.07684555473964978,4.163336342344337e-17,4.163336342344337e-17
7,1,0.011602222410565943,0.011602222410565948,5.204170427930421e-18,5.204170427930421e-18
0,14,-0.12442638001852437,-0.1244263800185244,-2.7755575615628914e-17,2.7755575615628914e-17
11,9,-0.500467366770445,-0.5004673667704456,-5.551115123125783e-16,5.551115123125783e-16
8,16,-0.08098235144503882,-0.08098235144503893,-1.1102230246251565e-16,1.1102230246251565e-16
6,0,0.04008263550656105,0.04008263550656119,1.3877787807814457e-16,1.3877787807814457e-16
5,4,-0.08809395651979292,-0.08809395651979295,-2.7755575615628914e-17,2.7755575615628914e-17
1,5,0.09704107627762201,0.09704107627762187,-1.3877787807814457e-16,1.3877787807814457e-16
3,2,0.0724944756154082,0.0724944756154082,0.0,0.0
9,15,-0.1401984278396756,-0.14019842783967554,5.551115123125783e-17,5.551115123125783e-17
7,14,-0.07022349915528149,-0.0702234991552815,-1.3877787807814457e-17,1.3877787807814457e-17
5,0,0.02390878641021539,0.023908786410215363,-2.7755575615628914e-17,2.7755575615628914e-17
10,16,0.02249820063496133,0.022498200634961205,-1.249000902703301e-16,1.249000902703301e-16
5,16,0.03822002918642095,0.038220029186420965,1.3877787807814457e-17,1.3877787807814457e-17
4,7,-0.004655247833653897,-0.004655247833653897,0.0,0.0
3,8,-0.016117097236016217,-0.016117097236016214,3.469446951953614e-18,3.469446951953614e-18
10,13,-0.05488955690665418,-0.054889556906654174,6.938893903907228e-18,6.938893903907228e-18
0,3,-0.04778493970860099,-0.047784939708600954,3.469446951953614e-17,3.469446951953614e-17
7,2,-0.043265245850384194,-0.04326524585038421,-1.3877787807814457e-17,1.3877787807814457e-17
8,3,0.029850933862445347,0.029850933862445358,1.0408340855860843e-17,1.0408340855860843e-17
4,12,0.0677627667575864,0.06776276675758638,-1.3877787807814457e-17,1.3877787807814457e-17
10,0,-0.03824398826279669,-0.038243988262796694,-6.938893903907228e-18,6.938893903907228e-18
6,16,-0.06613148374858735,-0.06613148374858724,1.1102230246251565e-16,1.1102230246251565e-16
9,19,0.07033035741500765,0.07033035741500764,-1.3877787807814457e-17,1.3877787807814457e-17
11,7,-0.48268847980419005,-0.48268847980418994,1.1102230246251565e-16,1.1102230246251565e-16
5,17,-0.04092291613625626,-0.04092291613625611,1.5265566588595902e-16,1.5265566588595902e-16
6,12,0.12109544580399029,0.12109544580399034,5.551115123125783e-17,5.551115123125783e-17
2,17,0.0702010011004072,0.0702010011004072,0.0,0.0
3,6,0.024439790881539768,0.024439790881539792,2.42861286636753e-17,2.42861286636753e-17
5,9,-0.12535930847863153,-0.12535930847863153,0.0,0.0
3,3,0.09152539544048598,0.09152539544048587,-1.1102230246251565e-16,1.1102230246251565e-16
8,13,-0.011032757687379574,-0.011032757687379567,6.938893903907228e-18,6.938893903907228e-18
0,1,-0.03840835265573796,-0.038408352655737894,6.245004513516506e-17,6.245004513516506e-17
9,4,0.0013769701112684926,0.0013769701112685273,3.469446951953614e-17,3.469446951953614e-17
1,14,-0.18103370552828238,-0.18103370552828243,-5.551115123125783e-17,5.551115123125783e-17
10,3,0.016533542529269946,0.01653354252926993,-1.3877787807814457e-17,1.3877787807814457e-17
7,10,0.11263621090545524,0.1126362109054553,5.551115123125783e-17,5.551115123125783e-17
11,19,0.13162912187308354,0.13162912187308357,2.7755575615628914e-17,2.7755575615628914e-17
0,7,0.3006375787617291,0.3006375787617292,1.1102230246251565e-16,1.1102230246251565e-16
0,0,-0.02591227898799115,-0.025912278987991155,-3.469446951953614e-18,3.469446951953614e-18
11,11,-0.28413101743806923,-0.28413101743806946,-2.220446049250313e-16,2.220446049250313e-16
10,6,0.0042051610278219876,0.004205161027821962,-2.5153490401663703e-17,2.5153490401663703e-17
4,13,0.03733044395221127,0.03733044395221127,0.0,0.0
11,6,-0.2893088072639083,-0.2893088072639083,0.0,0.0
8,4,0.01964206494595902,0.019642064945958874,-1.457167719820518e-16,1.457167719820518e-16
9,5,-0.005235927793020494,-0.005235927793020487,6.938893903907228e-18,6.938893903907228e-18
1,6,0.18242637041072848,0.18242637041072846,-2.7755575615628914e-17,2.7755575615628914e-17
6,17,-0.11742216876047817,-0.11742216876047816,1.3877787807814457e-17,1.3877787807814457e-17
0,4,-0.06232999302388256,-0.062329993023882556,6.938893903907228e-18,6.938893903907228e-18
1,9,0.0024480969095381213,0.0024480969095381187,-2.6020852139652106e-18,2.6020852139652106e-18
1,15,-0.09679282881242582,-0.09679282881242601,-1.942890293094024e-16,1.942890293094024e-16
10,17,0.07777200736585453,0.0777720073658545,-2.7755575615628914e-17,2.7755575615628914e-17
6,6,-0.14041032867826578,-0.1404103286782658,-2.7755575615628914e-17,2.7755575615628914e-17
