profile,scale,phi_total,phi_target,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
constant,-0.9998407470640371,-2.902772528135387,-2.902772528135388,-0.05572374156266134,-0.05572374156266129,8.716618081492298e-16,8.716618081492298e-14
gaussian,-3.308796012853286,-2.9027725281353876,-2.902772528135388,-0.05572374156266124,-0.055723741562661196,7.471386926993411e-16,7.471386926993411e-14
oscillating,12.660697128277095,-2.902772528135389,-2.902772528135388,-0.05572374156266084,-0.05572374156266089,8.716618081492361e-16,8.716618081492361e-14
