x,k,lambda_before,lambda_after,delta_lambda,abs_delta_lambda
4,29,0.024766543929918686,0.0247665439299187,1.3877787807814457e-17,1.3877787807814457e-17
11,3,-0.02014181008193803,-0.020141810081938005,2.42861286636753e-17,2.42861286636753e-17
7,21,-0.16885848927055705,-0.16885848927055702,2.7755575615628914e-17,2.7755575615628914e-17
1,28,-0.04647903629383911,-0.04647903629383909,1.3877787807814457e-17,1.3877787807814457e-17
4,21,0.05697346551409373,0.056973465514093706,-2.0816681711721685e-17,2.0816681711721685e-17
7,15,-0.053641008582698116,-0.053641008582698144,-2.7755575615628914e-17,2.7755575615628914e-17
11,8,-0.42335749986476967,-0.4233574998647698,-1.1102230246251565e-16,1.1102230246251565e-16
4,27,-0.10855805727683945,-0.10855805727683945,0.0,0.0
6,27,0.027197978669715225,0.02719797866971523,3.469446951953614e-18,3.469446951953614e-18
7,18,-0.0538556877155142,-0.05385568771551422,-1.3877787807814457e-17,1.3877787807814457e-17
7,29,-0.1938998716420085,-0.19389987164200861,-1.1102230246251565e-16,1.1102230246251565e-16
8,12,0.23661213524121832,0.23661213524121832,0.0,0.0
10,24,0.24242198306792234,0.2424219830679224,5.551115123125783e-17,5.551115123125783e-17
4,18,0.39048032925490583,0.39048032925490583,0.0,0.0
5,2,0.025264406650363787,0.025264406650363776,-1.0408340855860843e-17,1.0408340855860843e-17
9,11,-0.024954888635875992,-0.024954888635876034,-4.163336342344337e-17,4.163336342344337e-17
8,22,0.08819329750648272,0.08819329750648286,1.3877787807814457e-16,1.3877787807814457e-16
4,20,0.10025289473580659,0.10025289473580659,0.0,0.0
8,25,0.12306646843342488,0.12306646843342486,-1.3877787807814457e-17,1.3877787807814457e-17
11,12,0.10565682322375836,0.1056568232237584,4.163336342344337e-17,4.163336342344337e-17
6,13,0.20696281548562007,0.2069628154856199,-1.6653345369377348e-16,1.6653345369377348e-16
9,12,0.04989500877376435,0.04989500877376437,2.0816681711721685e-17,2.0816681711721685e-17
4,13,0.003618934706544466,0.003618934706544445,-2.0816681711721685e-17,2.0816681711721685e-17
10,29,-0.04885203815429806,-0.04885203815429803,2.7755575615628914e-17,2.7755575615628914e-17
5,10,-0.09193572974813824,-0.0919357297481382,4.163336342344337e-17,4.163336342344337e-17
6,7,-0.016769541660430765,-0.016769541660430768,-3.469446951953614e-18,3.469446951953614e-18
