angle_deg,state,tr_F_rho_real
0.0,ket_0,0.3950865066696264
0.0,ket_1,0.3950865066696264
0.0,ket_plus,0.3950865066696263
0.0,ket_minus,0.3950865066696263
0.0,ket_plus_i,0.4251801578912308
0.0,ket_minus_i,0.3649928554480218
15.0,ket_0,0.3950865066696264
15.0,ket_1,0.3950865066696264
15.0,ket_plus,0.5301584433003979
15.0,ket_minus,0.26001457003885475
15.0,ket_plus_i,0.40739760007982323
15.0,ket_minus_i,0.3827754132594294
30.0,ket_0,0.3950865066696264
30.0,ket_1,0.3950865066696264
30.0,ket_plus,0.6560254506667117
30.0,ket_minus,0.1341475626725409
30.0,ket_plus_i,0.3552617785733818
30.0,ket_minus_i,0.4349112347658708
45.0,ket_0,0.3950865066696264
45.0,ket_1,0.3950865066696264
45.0,ket_plus,0.7641099002216181
45.0,ket_minus,0.026063113117634568
45.0,ket_plus_i,0.27232566344905174
45.0,ket_minus_i,0.5178473498902009
60.0,ket_0,0.3950865066696264
60.0,ket_1,0.3950865066696264
60.0,ket_plus,0.8470460153459481
60.0,ket_minus,-0.05687300200669554
60.0,ket_plus_i,0.16424121389414542
60.0,ket_minus_i,0.6259317994451072
75.0,ket_0,0.3950865066696264
75.0,ket_1,0.3950865066696264
75.0,ket_plus,0.8991818368523896
75.0,ket_minus,-0.109008823513137
75.0,ket_plus_i,0.03837420652783147
75.0,ket_minus_i,0.7517988068114212
90.0,ket_0,0.3950865066696264
90.0,ket_1,0.3950865066696264
90.0,ket_plus,0.9169643946637972
90.0,ket_minus,-0.1267913813245446
90.0,ket_plus_i,-0.09669773010294003
90.0,ket_minus_i,0.8868707434421926
