K_layers,dmu,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
4,0.3356425771537757,0.04052605629772338,0.04052605629772338,0.0,0.0
8,0.16782128857688786,0.04052605629772337,0.04052605629772338,1.7122055629915466e-16,1.7122055629915467e-14
16,0.08391064428844393,0.04052605629772337,0.04052605629772338,1.7122055629915466e-16,1.7122055629915467e-14
32,0.041955322144221964,0.04052605629772337,0.04052605629772338,1.7122055629915466e-16,1.7122055629915467e-14
64,0.020977661072110982,0.04052605629772338,0.04052605629772338,0.0,0.0
128,0.010488830536055491,0.04052605629772336,0.04052605629772338,5.13661668897464e-16,5.13661668897464e-14
