x,k,lambda_before,lambda_after,delta_lambda,abs_delta_lambda
5,22,-0.33803337614966256,-0.3380333761496626,-5.551115123125783e-17,5.551115123125783e-17
4,14,-0.02985767656920263,-0.029857676569202615,1.3877787807814457e-17,1.3877787807814457e-17
2,25,-0.08207508277416477,-0.08207508277416475,1.3877787807814457e-17,1.3877787807814457e-17
0,1,-0.030608187300131,-0.030608187300130832,1.6653345369377348e-16,1.6653345369377348e-16
5,15,0.506650694025143,0.5066506940251435,5.551115123125783e-16,5.551115123125783e-16
0,13,-0.08821886437201754,-0.08821886437201752,1.3877787807814457e-17,1.3877787807814457e-17
5,24,-0.15532260972998937,-0.15532260972998937,0.0,0.0
4,10,-0.13117683162896138,-0.1311768316289613,8.326672684688674e-17,8.326672684688674e-17
2,9,-0.005074924802786915,-0.005074924802786922,-6.938893903907228e-18,6.938893903907228e-18
5,19,-0.38549680049248114,-0.38549680049248103,1.1102230246251565e-16,1.1102230246251565e-16
3,14,-0.09995855068975451,-0.09995855068975437,1.3877787807814457e-16,1.3877787807814457e-16
3,12,-0.00718777826623175,-0.007187778266231737,1.3010426069826053e-17,1.3010426069826053e-17
1,18,-0.020488199236553456,-0.02048819923655344,1.734723475976807e-17,1.734723475976807e-17
1,10,0.017732329990182493,0.01773232999018246,-3.469446951953614e-17,3.469446951953614e-17
5,6,-0.2897411982469053,-0.2897411982469053,0.0,0.0
2,0,-0.016448918673592595,-0.016448918673592598,-3.469446951953614e-18,3.469446951953614e-18
2,15,-0.13826705433965328,-0.13826705433965325,2.7755575615628914e-17,2.7755575615628914e-17
0,16,-0.08805980828573373,-0.08805980828573369,4.163336342344337e-17,4.163336342344337e-17
5,20,-0.5202051607864521,-0.520205160786452,1.1102230246251565e-16,1.1102230246251565e-16
2,27,-0.10145691458488183,-0.10145691458488185,-1.3877787807814457e-17,1.3877787807814457e-17
4,17,0.23081781146133182,0.23081781146133187,5.551115123125783e-17,5.551115123125783e-17
0,28,-0.0039335972535602115,-0.003933597253560194,1.734723475976807e-17,1.734723475976807e-17
3,20,0.17182618479429404,0.17182618479429387,-1.6653345369377348e-16,1.6653345369377348e-16
5,13,0.6230521542772169,0.6230521542772167,-2.220446049250313e-16,2.220446049250313e-16
0,22,0.030009484316700422,0.030009484316700474,5.204170427930421e-17,5.204170427930421e-17
0,3,-0.04204858525400656,-0.04204858525400653,2.7755575615628914e-17,2.7755575615628914e-17
5,26,-0.034660560596126835,-0.034660560596126835,0.0,0.0
4,4,-0.04132040393296362,-0.04132040393296361,1.3877787807814457e-17,1.3877787807814457e-17
2,8,-0.010083822850777732,-0.010083822850777763,-3.122502256758253e-17,3.122502256758253e-17
5,25,-0.12052310579099992,-0.12052310579099997,-4.163336342344337e-17,4.163336342344337e-17
4,13,0.003618934706544466,0.003618934706544459,-6.938893903907228e-18,6.938893903907228e-18
1,17,-0.040992374620711154,-0.040992374620711154,0.0,0.0
0,10,0.06775703574734089,0.06775703574734088,-1.3877787807814457e-17,1.3877787807814457e-17
5,5,-0.14623827459711103,-0.14623827459711103,0.0,0.0
