angle_deg,state,tr_F_rho_real
0.0,ket_0,0.7398841853295204
0.0,ket_1,0.7398841853295204
0.0,ket_plus,0.7398841853295203
0.0,ket_minus,0.7398841853295203
0.0,ket_plus_i,1.2315061909735459
0.0,ket_minus_i,0.24826217968549458
15.0,ket_0,0.7398841853295204
15.0,ket_1,0.7398841853295204
15.0,ket_plus,0.9453087979061248
15.0,ket_minus,0.5344595727529157
15.0,ket_plus_i,1.2044615276619128
15.0,ket_minus_i,0.2753068429971277
30.0,ket_0,0.7398841853295204
30.0,ket_1,0.7398841853295204
30.0,ket_plus,1.136734062615857
30.0,ket_minus,0.34303430804318336
30.0,ket_plus_i,1.1251705868382817
30.0,ket_minus_i,0.3545977838207587
45.0,ket_0,0.7398841853295204
45.0,ket_1,0.7398841853295204
45.0,ket_plus,1.3011146640139564
45.0,ket_minus,0.17865370664508404
45.0,ket_plus_i,0.9990369150853082
45.0,ket_minus_i,0.48073145557373226
60.0,ket_0,0.7398841853295204
60.0,ket_1,0.7398841853295204
60.0,ket_plus,1.42724833576693
60.0,ket_minus,0.05252003489211043
60.0,ket_plus_i,0.834656313687209
60.0,ket_minus_i,0.6451120569718315
75.0,ket_0,0.7398841853295204
75.0,ket_1,0.7398841853295204
75.0,ket_plus,1.5065392765905612
75.0,ket_minus,-0.02677090593152059
75.0,ket_plus_i,0.6432310489774765
75.0,ket_minus_i,0.836537321681564
90.0,ket_0,0.7398841853295204
90.0,ket_1,0.7398841853295204
90.0,ket_plus,1.5335839399021942
90.0,ket_minus,-0.05381556924315373
90.0,ket_plus_i,0.437806436400872
90.0,ket_minus_i,1.0419619342581685
