profile,scale,phi_total,phi_target,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
constant,-0.279945130485585,-0.3570613754292468,-0.3570613754292475,-0.023538968584125474,-0.023538968584125467,2.94783260324604e-16,2.9478326032460405e-14
gaussian,-0.43690072698192145,-0.3570613754292474,-0.3570613754292475,-0.023538968584125516,-0.023538968584125505,4.4217489048690536e-16,4.421748904869054e-14
oscillating,-1.2823494884195514,-0.35706137542924765,-0.3570613754292475,-0.023538968584125512,-0.023538968584125523,4.42174890486905e-16,4.42174890486905e-14
