angle_deg,state,tr_F_rho_real
0.0,ket_0,0.15554991106795024
0.0,ket_1,0.15554991106795024
0.0,ket_plus,0.15554991106795021
0.0,ket_minus,0.15554991106795021
0.0,ket_plus_i,-0.08936896424858867
0.0,ket_minus_i,0.40046878638448913
15.0,ket_0,0.15554991106795024
15.0,ket_1,0.15554991106795024
15.0,ket_plus,0.2487935434186689
15.0,ket_minus,0.0623062787172315
15.0,ket_plus_i,-0.1016447213316817
15.0,ket_minus_i,0.41274454346758216
30.0,ket_0,0.15554991106795024
30.0,ket_1,0.15554991106795024
30.0,ket_plus,0.3356827763170743
30.0,ket_minus,-0.024582954181173896
30.0,ket_plus_i,-0.13763542002239573
30.0,ket_minus_i,0.4487352421582962
45.0,ket_0,0.15554991106795024
45.0,ket_1,0.15554991106795024
45.0,ket_plus,0.4102962521323867
45.0,ket_minus,-0.09919642999648629
45.0,ket_plus_i,-0.1948883536824004
45.0,ket_minus_i,0.5059881758183008
60.0,ket_0,0.15554991106795024
60.0,ket_1,0.15554991106795024
60.0,ket_plus,0.4675491857923914
60.0,ket_minus,-0.156449363656491
60.0,ket_plus_i,-0.26950182949771273
60.0,ket_minus_i,0.5806016516336132
75.0,ket_0,0.15554991106795024
75.0,ket_1,0.15554991106795024
75.0,ket_plus,0.5035398844831055
75.0,ket_minus,-0.192440062347205
75.0,ket_plus_i,-0.3563910623961182
75.0,ket_minus_i,0.6674908845320187
90.0,ket_0,0.15554991106795024
90.0,ket_1,0.15554991106795024
90.0,ket_plus,0.5158156415661985
90.0,ket_minus,-0.20471581943029804
90.0,ket_plus_i,-0.4496346947468369
90.0,ket_minus_i,0.7607345168827374
