profile,scale,phi_total,phi_target,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
constant,-0.9920298438937302,-2.797798096104463,-2.7977980961044615,-0.10355766312407486,-0.10355766312407477,8.040614700538597e-16,8.040614700538596e-14
gaussian,-3.1892075532559083,-2.7977980961044615,-2.7977980961044615,-0.10355766312407523,-0.10355766312407516,6.700512250448806e-16,6.700512250448805e-14
oscillating,9.337475486601369,-2.7977980961044637,-2.7977980961044615,-0.10355766312407469,-0.10355766312407451,1.7421331851167003e-15,1.7421331851167004e-13
