profile,a_1_over_Teff,b,R2,Teff,mean_jump_rate,mean_Lambda_w,mean_Coh_ptr_w
constant,-6.579228177143067,0.017857461935177,0.3055540905727966,-0.15199351247219325,0.003641975308641975,-0.01927219661830509,0.06690293043954389
