n,omega_profile,dmu_mcwf,Delta_mu,K_layers,Gamma,p_jump,Ntraj,dS_hor_avg,dQ_avg,dQ_in,S_ens,dS_ens,jump_rate_emp,Lambda_w,Lambda_unw,Coh_ptr_w,layer_mean
0,gaussian,0.03,2.0,64,0.09,0.0026999999999999997,700,0.014628571428571428,-0.00034327277149296304,0.00034327277149296304,0.019590009201611684,0.019590009201612572,0.002857142857142857,0.000679668055901017,0.008762279217187708,2.6549534997018037e-05,0.18285714285714286
1,gaussian,0.03,2.0,64,0.09,0.0026999999999999997,700,0.014628571428571428,-0.00034327277149296304,0.00034327277149296304,0.03521099070449469,0.015620981502883005,0.002857142857142857,0.0006796680559010172,0.008737172399946487,2.6549534997018068e-05,0.3657142857142857
2,gaussian,0.03,2.0,64,0.09,0.0026999999999999997,700,0.0,0.0,-0.0,0.03521099070449469,0.0,0.0,0.0006796680559010172,0.008737172399946487,2.6549534997018068e-05,0.3657142857142857
3,gaussian,0.03,2.0,64,0.09,0.0026999999999999997,700,0.007314285714285714,-0.00017163638574648152,0.00017163638574648152,0.042414731858115465,0.0072037411536207754,0.0014285714285714286,0.0006796680559010172,0.008724618991325876,2.654953499701808e-05,0.45714285714285713
4,gaussian,0.03,2.0,64,0.09,0.0026999999999999997,700,0.014628571428571428,-0.00034327277149296336,0.00034327277149296336,0.05600153435484557,0.013586802496730103,0.002857142857142857,0.0006796680559010171,0.008699512174084647,2.654953499701806e-05,0.64
5,gaussian,0.03,2.0,64,0.09,0.0026999999999999997,700,0.014628571428571428,-0.00034327277149296304,0.00034327277149296304,0.06875227872985168,0.01275074437500611,0.002857142857142857,0.0006796680559010171,0.00867440535684342,2.654953499701804e-05,0.8228571428571428
6,gaussian,0.03,2.0,64,0.09,0.0026999999999999997,700,0.014628571428571428,-0.0003432727714929627,0.0003432727714929627,0.0808545011445588,0.012102222414707126,0.002857142857142857,0.000679668055901017,0.008649298539602194,2.654953499701807e-05,1.0057142857142858
7,gaussian,0.03,2.0,64,0.09,0.0026999999999999997,700,0.021942857142857142,-0.0005149091572394446,0.0005149091572394446,0.09803911327973003,0.017184612135171223,0.004285714285714286,0.0006796680559010172,0.00861163831374036,2.654953499701811e-05,1.28
8,gaussian,0.03,2.0,64,0.09,0.0026999999999999997,700,0.036571428571428574,-0.0008581819287324069,0.0008581819287324069,0.12466566205485939,0.026626548775129363,0.007142857142857143,0.0006796680559010172,0.008548871270637295,2.6549534997018186e-05,1.737142857142857
9,gaussian,0.03,2.0,64,0.09,0.0026999999999999997,700,0.029257142857142857,-0.0006865455429859268,0.0006865455429859268,0.1445377368605733,0.019872074805713916,0.005714285714285714,0.0006796680559010172,0.008498657636154846,2.6549534997018196e-05,2.1028571428571428
10,gaussian,0.03,2.0,64,0.09,0.0026999999999999997,700,0.0,0.0,-0.0,0.1445377368605733,0.0,0.0,0.0006796680559010172,0.008498657636154846,2.6549534997018196e-05,2.1028571428571428
11,gaussian,0.03,2.0,64,0.09,0.0026999999999999997,700,0.007314285714285714,-0.0001716363857464812,0.0001716363857464812,0.1493377474242696,0.004800010563696305,0.0014285714285714286,0.0006796680559010172,0.008486104227534232,2.6549534997018213e-05,2.1942857142857144
12,gaussian,0.03,2.0,64,0.09,0.0026999999999999997,700,0.007314285714285714,-0.00017163638574648168,0.00017163638574648168,0.1540761036710283,0.004738356246758696,0.0014285714285714286,0.0006796680559010172,0.008473550818913619,2.6549534997018227e-05,2.2857142857142856
13,gaussian,0.03,2.0,64,0.09,0.0026999999999999997,700,0.0,0.0,-0.0,0.1540761036710283,0.0,0.0,0.0006796680559010172,0.008473550818913619,2.6549534997018227e-05,2.2857142857142856
14,gaussian,0.03,2.0,64,0.09,0.0026999999999999997,700,0.021942857142857142,-0.0005149091572394443,0.0005149091572394443,0.167944147734171,0.013868044063142682,0.004285714285714286,0.0006796680559010172,0.008435890593051781,2.654953499701822e-05,2.56
15,gaussian,0.03,2.0,64,0.09,0.0026999999999999997,700,0.007314285714285714,-0.00017163638574648152,0.00017163638574648152,0.17245794936110814,0.004513801626937153,0.0014285714285714286,0.0006796680559010172,0.008423337184431168,2.6549534997018237e-05,2.6514285714285712
16,gaussian,0.03,2.0,64,0.09,0.0026999999999999997,700,0.007314285714285714,-0.0001716363857464812,0.0001716363857464812,0.17692035111794313,0.004462401756834988,0.0014285714285714286,0.0006796680559010172,0.008410783775810556,2.654953499701825e-05,2.742857142857143
17,gaussian,0.03,2.0,64,0.09,0.0026999999999999997,700,0.0,0.0,-0.0,0.17692035111794313,0.0,0.0,0.0006796680559010172,0.008410783775810556,2.654953499701825e-05,2.742857142857143
18,gaussian,0.03,2.0,64,0.09,0.0026999999999999997,700,0.0,0.0,-0.0,0.17692035111794313,0.0,0.0,0.0006796680559010172,0.008410783775810556,2.654953499701825e-05,2.742857142857143
19,gaussian,0.03,2.0,64,0.09,0.0026999999999999997,700,0.0,0.0,-0.0,0.17692035111794313,0.0,0.0,0.0006796680559010172,0.008410783775810556,2.654953499701825e-05,2.742857142857143
20,gaussian,0.03,2.0,64,0.09,0.0026999999999999997,700,0.007314285714285714,-0.00017163638574648103,0.00017163638574648103,0.1813329928079411,0.00441264168999797,0.0014285714285714286,0.0006796680559010172,0.008398230367189943,2.6549534997018267e-05,2.834285714285714
21,gaussian,0.03,2.0,64,0.09,0.0026999999999999997,700,0.007314285714285714,-0.00017163638574648198,0.00017163638574648198,0.18569740816901698,0.004364415361075874,0.0014285714285714286,0.0006796680559010172,0.00838567695856933,2.6549534997018284e-05,2.9257142857142857
22,gaussian,0.03,2.0,64,0.09,0.0026999999999999997,700,0.014628571428571428,-0.00034327277149296255,0.00034327277149296255,0.19428722301933313,0.008589814850316152,0.002857142857142857,0.0006796680559010175,0.008360570141328105,2.6549534997018264e-05,3.1085714285714285
23,gaussian,0.03,2.0,64,0.09,0.0026999999999999997,700,0.007314285714285714,-0.00017163638574648214,0.00017163638574648214,0.1985152433458704,0.0042280203265372684,0.0014285714285714286,0.0006796680559010176,0.008348016732707495,2.6549534997018227e-05,3.2
24,gaussian,0.03,2.0,64,0.09,0.0026999999999999997,700,0.007314285714285714,-0.00017163638574648152,0.00017163638574648152,0.20270029356229952,0.00418505021642912,0.0014285714285714286,0.0006796680559010176,0.008335463324086882,2.654953499701824e-05,3.2914285714285714
25,gaussian,0.03,2.0,64,0.09,0.0026999999999999997,700,0.029257142857142857,-0.0006865455429859255,0.0006865455429859255,0.21903252178901897,0.016332228226719453,0.005714285714285714,0.0006796680559010176,0.00828524968960443,2.654953499701825e-05,3.657142857142857
26,gaussian,0.03,2.0,64,0.09,0.0026999999999999997,700,0.021942857142857142,-0.0005149091572394454,0.0005149091572394454,0.23088032773024275,0.011847805941223782,0.004285714285714286,0.0006796680559010175,0.00824758946374259,2.6549534997018247e-05,3.9314285714285715
