x,k,lambda_before,lambda_after,delta_lambda,abs_delta_lambda
11,4,-0.1927182199150318,-0.19271821991503185,-5.551115123125783e-17,5.551115123125783e-17
10,8,-0.015468291053746485,-0.015468291053746482,3.469446951953614e-18,3.469446951953614e-18
5,3,0.04119716025907481,0.0411971602590748,-6.938893903907228e-18,6.938893903907228e-18
8,6,0.02007492767464559,0.020074927674645547,-4.163336342344337e-17,4.163336342344337e-17
5,0,0.03651245456412984,0.03651245456412996,1.1796119636642288e-16,1.1796119636642288e-16
10,1,-0.020093783933284193,-0.020093783933284197,-3.469446951953614e-18,3.469446951953614e-18
3,8,-0.05262599518476472,-0.05262599518476463,9.020562075079397e-17,9.020562075079397e-17
3,1,0.03305056589174584,0.033050565891745834,-6.938893903907228e-18,6.938893903907228e-18
3,6,-0.021114809138223334,-0.02111480913822332,1.3877787807814457e-17,1.3877787807814457e-17
6,9,-0.38628177271640046,-0.3862817727164005,-5.551115123125783e-17,5.551115123125783e-17
7,5,-0.18689903886083714,-0.18689903886083714,0.0,0.0
8,0,-0.11178846085525466,-0.11178846085525466,0.0,0.0
9,6,0.052939153184427275,0.05293915318442717,-1.0408340855860843e-16,1.0408340855860843e-16
11,7,-0.35820239525439,-0.35820239525438996,5.551115123125783e-17,5.551115123125783e-17
8,7,0.08566686888157714,0.08566686888157718,4.163336342344337e-17,4.163336342344337e-17
4,1,0.1075992500983286,0.10759925009832856,-4.163336342344337e-17,4.163336342344337e-17
7,9,-0.2545227342707303,-0.2545227342707303,0.0,0.0
8,3,-0.03028928414359517,-0.03028928414359515,2.0816681711721685e-17,2.0816681711721685e-17
1,2,-0.08999382919009041,-0.08999382919009039,2.7755575615628914e-17,2.7755575615628914e-17
0,3,-0.04008561139585106,-0.04008561139585114,-7.632783294297951e-17,7.632783294297951e-17
9,2,-0.03341404938452234,-0.03341404938452232,2.0816681711721685e-17,2.0816681711721685e-17
9,0,-0.14306077252957972,-0.14306077252957977,-5.551115123125783e-17,5.551115123125783e-17
1,9,0.3100924513552129,0.3100924513552129,0.0,0.0
11,3,0.037916198534306236,0.037916198534306174,-6.245004513516506e-17,6.245004513516506e-17
7,0,0.06327599705423881,0.06327599705423878,-2.7755575615628914e-17,2.7755575615628914e-17
11,1,0.08126522125416043,0.08126522125416043,0.0,0.0
4,0,0.0008976036277082433,0.0008976036277082379,-5.421010862427522e-18,5.421010862427522e-18
1,3,0.036651810281204164,0.03665181028120426,9.71445146547012e-17,9.71445146547012e-17
8,5,-0.04433864962285406,-0.04433864962285407,-6.938893903907228e-18,6.938893903907228e-18
2,9,0.20206961822115585,0.20206961822115566,-1.942890293094024e-16,1.942890293094024e-16
7,2,-0.12964006246484788,-0.1296400624648479,-2.7755575615628914e-17,2.7755575615628914e-17
5,2,0.048898115865989245,0.04889811586598929,4.85722573273506e-17,4.85722573273506e-17
3,7,-0.026520171920939212,-0.026520171920939202,1.0408340855860843e-17,1.0408340855860843e-17
3,2,0.12968147673437141,0.12968147673437153,1.1102230246251565e-16,1.1102230246251565e-16
0,7,0.1379224688138338,0.13792246881383385,5.551115123125783e-17,5.551115123125783e-17
2,1,-0.18730823380210054,-0.18730823380210018,3.608224830031759e-16,3.608224830031759e-16
4,8,0.09279679690437606,0.09279679690437603,-2.7755575615628914e-17,2.7755575615628914e-17
0,4,-0.08519484807224953,-0.08519484807224943,9.71445146547012e-17,9.71445146547012e-17
1,8,-0.05713226110068057,-0.05713226110068055,2.0816681711721685e-17,2.0816681711721685e-17
1,7,0.039411135825784274,0.03941113582578427,-6.938893903907228e-18,6.938893903907228e-18
0,9,0.3481203833666727,0.348120383366672,-7.216449660063518e-16,7.216449660063518e-16
4,2,0.1982287992084482,0.19822879920844813,-5.551115123125783e-17,5.551115123125783e-17
7,1,-0.0004832229268846369,-0.00048322292688463,6.938893903907228e-18,6.938893903907228e-18
11,9,0.031394389432599625,0.03139438943259962,-6.938893903907228e-18,6.938893903907228e-18
10,7,-0.015288925284082933,-0.015288925284082919,1.3877787807814457e-17,1.3877787807814457e-17
3,9,-0.005259484647394612,-0.005259484647394598,1.3877787807814457e-17,1.3877787807814457e-17
11,5,-0.36287957269127874,-0.3628795726912786,1.6653345369377348e-16,1.6653345369377348e-16
3,0,-0.132021358386978,-0.13202135838697804,-2.7755575615628914e-17,2.7755575615628914e-17
8,4,0.028360505207311183,0.028360505207311298,1.1449174941446927e-16,1.1449174941446927e-16
9,8,-0.005589545924555961,-0.00558954592455594,2.0816681711721685e-17,2.0816681711721685e-17
2,2,0.0030236356290078356,0.0030236356290078634,2.7755575615628914e-17,2.7755575615628914e-17
2,7,-0.0382808745658457,-0.03828087456584565,5.551115123125783e-17,5.551115123125783e-17
5,1,0.08010242647045547,0.08010242647045542,-5.551115123125783e-17,5.551115123125783e-17
7,3,-0.16426221877671615,-0.16426221877671626,-1.1102230246251565e-16,1.1102230246251565e-16
10,2,-0.01747927861453808,-0.017479278614538046,3.469446951953614e-17,3.469446951953614e-17
5,9,-0.41480147639568277,-0.4148014763956827,5.551115123125783e-17,5.551115123125783e-17
0,1,-0.07518682878155153,-0.07518682878155147,5.551115123125783e-17,5.551115123125783e-17
10,0,-0.04877730112764117,-0.04877730112764117,0.0,0.0
5,5,-0.12218377485073917,-0.12218377485073909,8.326672684688674e-17,8.326672684688674e-17
0,2,-0.09603269487983046,-0.09603269487983054,-8.326672684688674e-17,8.326672684688674e-17
8,9,0.07615863644700864,0.07615863644700865,1.3877787807814457e-17,1.3877787807814457e-17
6,7,0.047342213816886344,0.04734221381688633,-1.3877787807814457e-17,1.3877787807814457e-17
4,4,0.018172709879138813,0.018172709879138788,-2.42861286636753e-17,2.42861286636753e-17
11,8,-0.34170731374305907,-0.34170731374305924,-1.6653345369377348e-16,1.6653345369377348e-16
11,6,-0.35831606082583206,-0.358316060825832,5.551115123125783e-17,5.551115123125783e-17
5,7,0.02018337913981336,0.020183379139813405,4.5102810375396984e-17,4.5102810375396984e-17
6,8,0.059356090487781635,0.05935609048778162,-1.3877787807814457e-17,1.3877787807814457e-17
4,6,-0.03492785864833235,-0.03492785864833234,1.3877787807814457e-17,1.3877787807814457e-17
7,4,-0.1942388346989216,-0.1942388346989215,8.326672684688674e-17,8.326672684688674e-17
4,3,0.143155891334242,0.14315589133424178,-2.220446049250313e-16,2.220446049250313e-16
6,0,0.049595369664899205,0.049595369664899205,0.0,0.0
2,3,0.143233127828097,0.14323312782809688,-1.1102230246251565e-16,1.1102230246251565e-16
5,6,-0.11312670541371156,-0.11312670541371164,-8.326672684688674e-17,8.326672684688674e-17
10,9,0.17796713252502602,0.17796713252502583,-1.942890293094024e-16,1.942890293094024e-16
11,2,0.10735188478507718,0.10735188478507723,5.551115123125783e-17,5.551115123125783e-17
10,6,0.013385990279209076,0.013385990279209045,-3.122502256758253e-17,3.122502256758253e-17
10,4,0.08848985675129924,0.08848985675129928,4.163336342344337e-17,4.163336342344337e-17
9,4,0.04957386974239284,0.049573869742392834,-6.938893903907228e-18,6.938893903907228e-18
1,4,0.2211902436765531,0.22119024367655304,-5.551115123125783e-17,5.551115123125783e-17
1,6,0.15810395275599315,0.15810395275599318,2.7755575615628914e-17,2.7755575615628914e-17
3,5,-0.027017974822985482,-0.02701797482298549,-6.938893903907228e-18,6.938893903907228e-18
6,5,-0.3183690244606278,-0.31836902446062776,5.551115123125783e-17,5.551115123125783e-17
5,4,-0.06711501079653595,-0.06711501079653592,2.7755575615628914e-17,2.7755575615628914e-17
7,7,0.06718674244727403,0.06718674244727406,2.7755575615628914e-17,2.7755575615628914e-17
10,5,0.08482206325050613,0.08482206325050615,1.3877787807814457e-17,1.3877787807814457e-17
7,8,0.0491339542490269,0.04913395424902696,6.245004513516506e-17,6.245004513516506e-17
10,3,-0.0004021972005367261,-0.0004021972005368857,-1.5959455978986625e-16,1.5959455978986625e-16
8,1,-0.14456905924176602,-0.144569059241766,2.7755575615628914e-17,2.7755575615628914e-17
2,6,0.023172815304059135,0.02317281530405914,3.469446951953614e-18,3.469446951953614e-18
