angle_deg,Lambda_matter_plus,Lambda_matter_analytic,angle_error
0.0,0.0,0.0,0.0
2.307692307692308,0.02762671448811049,0.027626714488110493,-3.469446951953614e-18
4.615384615384616,0.055208618344294226,0.05520861834429423,-6.938893903907228e-18
6.9230769230769225,0.08270097361963327,0.0827009736196333,-2.7755575615628914e-17
9.230769230769232,0.11005918761333536,0.11005918761333537,-1.3877787807814457e-17
11.538461538461538,0.13723888520225744,0.13723888520225747,-2.7755575615628914e-17
13.846153846153845,0.16419598081751802,0.16419598081751804,-2.7755575615628914e-17
16.153846153846153,0.19088674995145077,0.1908867499514508,-2.7755575615628914e-17
18.461538461538463,0.21726790007891594,0.217267900078916,-5.551115123125783e-17
20.769230769230766,0.24329664087793465,0.24329664087793473,-8.326672684688674e-17
23.076923076923077,0.26893075363574753,0.2689307536357476,-5.551115123125783e-17
25.384615384615387,0.29412865972772084,0.2941286597277209,-5.551115123125783e-17
27.69230769230769,0.3188494880580282,0.3188494880580283,-1.1102230246251565e-16
29.999999999999996,0.34305314135271736,0.3430531413527174,-5.551115123125783e-17
32.30769230769231,0.3667003611976348,0.3667003611976349,-5.551115123125783e-17
34.61538461538461,0.38975279171571753,0.38975279171571764,-1.1102230246251565e-16
36.92307692307693,0.4121730417803657,0.4121730417803658,-1.1102230246251565e-16
39.23076923076923,0.4339247456639868,0.4339247456639869,-1.1102230246251565e-16
41.53846153846153,0.4549726220233384,0.45497262202333855,-1.6653345369377348e-16
43.84615384615385,0.47528253112599667,0.47528253112599683,-1.6653345369377348e-16
46.15384615384615,0.4948215302251266,0.4948215302251267,-1.1102230246251565e-16
48.46153846153846,0.513557926992738,0.5135579269927381,-1.1102230246251565e-16
50.769230769230774,0.5314613309247573,0.5314613309247574,-1.1102230246251565e-16
53.07692307692307,0.5485027026345365,0.5485027026345366,-1.1102230246251565e-16
55.38461538461538,0.5646544009548445,0.5646544009548448,-2.220446049250313e-16
57.69230769230768,0.5798902277719413,0.5798902277719415,-2.220446049250313e-16
59.99999999999999,0.5941854705190143,0.5941854705190145,-2.220446049250313e-16
62.30769230769231,0.6075169422600518,0.607516942260052,-2.220446049250313e-16
64.61538461538461,0.6198630192991388,0.619863019299139,-2.220446049250313e-16
66.92307692307692,0.6312036762541698,0.6312036762541701,-2.220446049250313e-16
69.23076923076923,0.6415205185380927,0.6415205185380928,-1.1102230246251565e-16
71.53846153846153,0.6507968121949954,0.6507968121949956,-2.220446049250313e-16
73.84615384615385,0.6590175110426446,0.6590175110426448,-2.220446049250313e-16
76.15384615384615,0.6661692810774474,0.6661692810774477,-2.220446049250313e-16
78.46153846153847,0.6722405221022544,0.6722405221022545,-1.1102230246251565e-16
80.76923076923076,0.6772213865419215,0.6772213865419217,-1.1102230246251565e-16
83.07692307692307,0.6811037954161133,0.6811037954161134,-1.1102230246251565e-16
85.38461538461537,0.6838814514434385,0.6838814514434386,-1.1102230246251565e-16
87.6923076923077,0.6855498492556631,0.6855498492556632,-1.1102230246251565e-16
90.0,0.6861062827054347,0.6861062827054349,-2.220446049250313e-16
