angle_deg,state,tr_F_rho_real
0.0,ket_0,0.33947688474156884
0.0,ket_1,0.33947688474156884
0.0,ket_plus,0.3394768847415688
0.0,ket_minus,0.3394768847415688
0.0,ket_plus_i,0.30695955811447784
0.0,ket_minus_i,0.37199421136865973
15.0,ket_0,0.33947688474156884
15.0,ket_1,0.33947688474156884
15.0,ket_plus,0.46500760784672496
15.0,ket_minus,0.21394616163641256
15.0,ket_plus_i,0.2904331248937322
15.0,ket_minus_i,0.3885206445894054
30.0,ket_0,0.33947688474156884
30.0,ket_1,0.33947688474156884
30.0,ket_plus,0.5819836196215933
30.0,ket_minus,0.09697014986154431
30.0,ket_plus_i,0.24198007434426697
30.0,ket_minus_i,0.43697369513887063
45.0,ket_0,0.33947688474156884
45.0,ket_1,0.33947688474156884
45.0,ket_plus,0.6824331981757159
45.0,ket_minus,-0.003479428692578334
45.0,ket_plus_i,0.164902401788576
45.0,ket_minus_i,0.5140513676945616
60.0,ket_0,0.33947688474156884
60.0,ket_1,0.33947688474156884
60.0,ket_plus,0.7595108707314069
60.0,ket_minus,-0.08055710124826927
60.0,ket_plus_i,0.0644528232344534
60.0,ket_minus_i,0.6145009462486841
75.0,ket_0,0.33947688474156884
75.0,ket_1,0.33947688474156884
75.0,ket_plus,0.8079639212808721
75.0,ket_minus,-0.12901015179773456
75.0,ket_plus_i,-0.05252318854041493
75.0,ket_minus_i,0.7314769580235525
90.0,ket_0,0.33947688474156884
90.0,ket_1,0.33947688474156884
90.0,ket_plus,0.8244903545016178
90.0,ket_minus,-0.1455365850184802
90.0,ket_plus_i,-0.17805391164557116
90.0,ket_minus_i,0.8570076811287087
