profile,scale,phi_total,phi_target,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
constant,0.24798238781303525,0.9737103594755895,0.9737103594755924,0.08885721364804401,0.08885721364804397,4.685423019041447e-16,4.685423019041447e-14
gaussian,1.1098692550120135,0.9737103594755923,0.9737103594755924,0.08885721364804414,0.08885721364804414,0.0,0.0
oscillating,1.9478125850518544,0.973710359475593,0.9737103594755924,0.0888572136480442,0.08885721364804418,3.1236153460276237e-16,3.1236153460276237e-14
