profile,a_1_over_Teff,b,R2,Teff,mean_jump_rate,mean_Lambda_w,mean_Coh_ptr_w
oscillating,0.7415096827832668,0.02557714472932078,0.010200684307373309,1.3486000563694411,0.0033641975308641974,0.011280131817925547,0.11025950606378841
